district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
4000091,,,Tillman County,,,0,GREAT PLAINS,OK,09/11/2020,,,,,,,
4000092,,,Tulsa County,,,0,TULSA TECHNOLOGY CENTER,OK,09/11/2020,,,,,,,
4000093,,,Washington County,,,0,TRI-COUNTY TECHNOLOGY CENTER,OK,09/11/2020,,,,,,,
4000094,,,Washita County,,,0,WESTERN TECHNOLOGY CENTER,OK,09/11/2020,,,,,,,
4000095,,,Woods County,,,0,NORTHWEST TECH. CENTER- ALVA,OK,09/11/2020,,,,,,,
4000096,,,Woodward County,,,0,HIGH PLAINS TECH,OK,09/11/2020,,,,,,,
4000751,,,Tulsa County,244,9.8,1,DEBORAH BROWN (CHARTER),OK,09/11/2020,,,,,,,
4000753,,,Tulsa County,1033,63.36,3,DOVE SCHOOLS OF TULSA,OK,09/11/2020,,,,,,,
4000754,,,Rogers County,,,0,NORTHEAST TECH. CENTER- CLAREMORE,OK,09/11/2020,,,,,,,
4000755,,,Cherokee County,117,10.56,1,CHEROKEE IMMERSION CHARTER SCH,OK,09/11/2020,,,,,,,
4000757,,,Carter County,,4,0,TRI-COUNTY ILC,OK,09/11/2020,,,,,,,
4000758,,,Osage County,,1.8,0,OSAGE COUNTY ILC,OK,09/11/2020,,,,,,,
4000759,,,Seminole County,,,0,SEMINOLE COUNTY ILC,OK,09/11/2020,,,,,,,
4000762,,,Payne County,,21,0,FIVE-STAR ILC,OK,09/11/2020,,,,,,,
4000763,,,Bryan County,,37.11,0,CHOCTAW NATION ILC,OK,09/11/2020,,,,,,,
4000764,,,Oklahoma County,,,0,POOLED INVESTMENT ILC,OK,09/11/2020,,,,,,,
4000766,,,Oklahoma County,448,24.5,1,KIPP REACH COLL (CHARTER),OK,09/11/2020,,,,,,,
4000769,,,Tulsa County,603,39,1,LIGHTHOUSE ACADEMY (CHARTER),OK,09/11/2020,,,,,,,
4000772,,,Tulsa County,101,4.01,1,SANKOFA MIDDLE SCHL (CHARTER),OK,09/11/2020,,,,,,,
4000773,,,Oklahoma County,364,26.67,1,HARDING FINE ARTS (CHARTER),OK,09/11/2020,,1,,,,,
4000774,,,Tulsa County,449,22.8,2,SCHL ARTS/SCI (CHARTER),OK,09/11/2020,,,,,,,
4000775,,,Oklahoma County,333,18,1,HUPFELD/W VILLAGE (CHARTER),OK,09/11/2020,,,,,,,
4000777,,,Oklahoma County,13532,494.6,3,EPIC ONE ON ONE CHARTER SCHOOL,OK,09/11/2020,,,,,,,
4000778,,,Oklahoma County,2554,0,3,OKLAHOMA VIRTUAL CHARTER ACAD,OK,09/11/2020,,,,,,,
4000780,,,Tulsa County,446,27.43,2,KIPP (CHARTER),OK,09/11/2020,,,,,,,
4000781,,,Oklahoma County,321,17.09,1,INDEPENDENCE MIDDLE SCHOOL,OK,09/11/2020,,,,,,,
4000782,35.2694467,-096.0195648,Okfuskee County,178,14.84,3,Graham-Dustin Public Schools,OK,09/11/2020,,,,,,,
4000783,,,Oklahoma County,963,43.05,2,ASTEC CHARTERS,OK,09/11/2020,,,,,,,
4000784,,,Oklahoma County,430,30.25,1,HARDING (CHARTER),OK,09/11/2020,,,,,,,
4000785,,,Oklahoma County,586,0,2,INSIGHT SCHOOL OF OKLAHOMA,OK,09/11/2020,,,,,,,
4000786,,,Washington County,1280,0,3,OKLAHOMA CONNECTIONS ACADEMY,OK,09/11/2020,,,,,,,
4000787,,,Oklahoma County,591,34.41,1,JOHN W REX CHARTER ELEMENTARY,OK,09/11/2020,,,,,,2,
4000789,,,Oklahoma County,114,23.48,4,OKLAHOMA YOUTH ACADEMY,OK,09/11/2020,,,,,,,
4000791,,,Tulsa County,384,14.63,1,COLLEGE BOUND(CHARTER),OK,09/11/2020,,,,,,,
4000792,,,Tulsa County,413,24.09,2,HONOR ACADEMY(CHARTER),OK,09/11/2020,,,,,,,
4000793,,,Tulsa County,249,16,1,COLLEGIATE HALL(CHARTER),OK,09/11/2020,,,,,,,
4000795,,,Pittsburg County,72,4.86,1,CARLTON LANDING ACADEMY,OK,09/11/2020,,,,,,,
4000796,,,Oklahoma County,3278,183.12,7,SANTA FE SOUTH (CHARTER),OK,09/11/2020,,,,,,12,
4000797,34.4854909,-099.5775641,Jackson County,191,18.07,2,Olustee-Eldorado Public Schools,OK,09/11/2020,,,,,,,
4000798,,,Tillman County,36,4.12,1,DAVIDSON,OK,09/11/2020,,,,,,,
4000799,,,Oklahoma County,1074,62.67,4,DOVE SCIENCE ACADEMY (CHARTER),OK,09/11/2020,,,,,,,
4000800,,,Oklahoma County,7773,330,6,EPIC BLENDED LEARNING CHARTER,OK,09/11/2020,,,,,,,
4000801,,,Cleveland County,128,10,1,LE MONDE INTERNATIONAL SCHOOL,OK,09/11/2020,,,,,,,
4000802,,,Pottawatomie County,740,44.77,4,NORTH ROCK CREEK,OK,09/11/2020,,,,,,,
4000803,,,Seminole County,29,4,2,ACADEMY OF SEMINOLE CHARTER,OK,09/11/2020,,,,,,,https://www.kosu.org/post/more-200-school-districts-oklahoma-are-reporting-covid-19-cases
4000804,,,,,,3,eSCHOOL VIRTUAL CHARTER ACAD,OK,09/11/2020,,,,,,,
4000805,,,,,,2,SOVEREIGN COMMUNITY SCHOOL,OK,09/11/2020,,,,,,,
4002370,33.8234829,-096.2872303,Bryan County,321,22.4,2,Achille Public Schools,OK,09/11/2020,,,,1,,,
4002430,34.7697359,-096.6702448,Pontotoc County,2551,189.91,6,Ada Public Schools,OK,09/11/2020,,,,,,7,
4002460,36.4309120,-095.2477823,Mayes County,1066,67.53,3,Adair Public Schools,OK,09/11/2020,,,,,,,
4002520,36.7207541,-094.9756983,Ottawa County,516,35.91,2,Afton Public Schools,OK,09/11/2020,,,,,,,
4002550,35.8778556,-096.8508677,Lincoln County,314,22.39,3,Agra Public Schools,OK,09/11/2020,,,,,,,
4002580,34.6451157,-095.0855976,Pushmataha County,45,3.65,1,Albion Public School,OK,09/11/2020,,,,,,,
4002670,34.8931517,-097.7671843,Grady County,325,25,2,Alex Public Schools,OK,09/11/2020,,,,,,,
4002720,36.4414813,-098.4978762,Alfalfa County,130,17,2,Aline-Cleo Public Schools,OK,09/11/2020,,,,,,,
4002760,34.8436897,-096.3979191,Pontotoc County,531,35.26,2,Allen Public Schools,OK,09/11/2020,,,,,,,
4002790,36.0537212,-096.1099243,Creek County,330,25,1,Allen-Bowden Public School,OK,09/11/2020,,,,,,,
4002850,34.5728673,-099.2897784,Jackson County,3345,196.79,7,Altus Public Schools,OK,09/11/2020,,2,,1,,,
4002880,36.7902616,-098.6931675,Woods County,1044,84.98,5,Alva Public Schools,OK,09/11/2020,,,,,,1,
4002910,35.1728019,-097.9245634,Grady County,510,32.36,3,Amber-Pocasset Public Schools,OK,09/11/2020,,,,,,,
4003000,35.0673082,-098.2537055,Caddo County,1617,106.91,5,Anadarko Public Schools,OK,09/11/2020,,,,,,3,
4003010,36.2041852,-096.1618308,Osage County,324,20,1,Anderson Public School,OK,09/11/2020,,,,,,,
4003060,34.3100221,-095.5067647,Pushmataha County,1021,69,3,Antlers Public Schools,OK,09/11/2020,,,,,,1,
4003120,35.6458867,-099.1196382,Custer County,464,33.38,2,Arapaho Public Schools,OK,09/11/2020,,,,,,4,
4003180,34.2091381,-097.1313782,Carter County,2840,175.01,6,Ardmore Public Schools,OK,09/11/2020,,1,,,,,
4003210,35.3302469,-094.4483321,Le Flore County,406,27.94,3,Arkoma Public Schools,OK,09/11/2020,,,,,,,
4003240,36.0493926,-099.6890488,Ellis County,173,18.89,2,Arnett Public Schools,OK,09/11/2020,,,,,,,
4003300,34.9931598,-096.9046572,Pottawatomie County,285,15.4,2,Asher Public Schools,OK,09/11/2020,,,,,,,
4003360,34.3801723,-096.1469591,Atoka County,890,56.88,2,Atoka Public Schools,OK,09/11/2020,,1,,,,,
4003450,36.4589415,-096.0977432,Osage County,93,7.51,1,Avant Public School,OK,09/11/2020,,,,,,,
4003510,36.5957215,-100.6460512,Beaver County,150,19,2,Balko Public Schools,OK,09/11/2020,,,,,,,
4003540,35.4875923,-097.8574794,Canadian County,259,16.67,1,Banner Public School,OK,09/11/2020,,,,,,,
4003570,36.6048339,-096.1432948,Osage County,423,26.57,3,Barnsdall Public Schools,OK,09/11/2020,,,,2,,,
4003630,36.7244092,-095.9259983,Washington County,5971,358.27,9,Bartlesville Public Schools,OK,09/11/2020,,,,,,1,
4003660,34.3440083,-094.9405938,McCurtain County,251,21.15,2,Battiest Public Schools,OK,09/11/2020,,,,,,,
4003690,35.3399949,-096.3504873,Okfuskee County,146,8.99,1,Bearden Public School,OK,09/11/2020,,,,,,,
4003750,36.7483343,-100.4830555,Beaver County,312,25.62,2,Beaver Public Schools,OK,09/11/2020,,,,,,,
4003810,35.7336670,-096.1047292,Okmulgee County,1054,63.56,3,Beggs Public Schools,OK,09/11/2020,,,,,,,
4003840,35.6342348,-094.5460838,Sequoyah County,172,14.37,2,Belfonte Public School,OK,09/11/2020,,,,,,,
4003930,33.9651012,-095.9762214,Bryan County,344,22.17,2,Bennington Public Schools,OK,09/11/2020,,,,,,1,
4004020,36.1209349,-096.0690662,Tulsa County,1221,65.72,3,Berryhill Public Schools,OK,09/11/2020,,1,,,,2,
4004110,35.5146583,-097.6301956,Oklahoma County,1709,96.49,4,Bethany Public Schools,OK,09/11/2020,,,,,,,
4004230,35.3113672,-097.0450599,Pottawatomie County,1222,80.36,3,Bethel Public Schools,OK,09/11/2020,,2,,,,,
4004350,34.2063632,-098.4857289,Cotton County,195,14.87,2,Big Pasture Public Schools,OK,09/11/2020,,,,,,,
4004360,36.4823826,-097.4040702,Noble County,70,8.9,2,Billings Public Schools,OK,09/11/2020,,,,,,,
4004470,34.5721410,-098.4226581,Comanche County,584,28.37,1,Bishop Public School,OK,09/11/2020,,3,,,,,
4004500,35.9371900,-095.8726314,Tulsa County,6661,345.43,7,Bixby Public Schools,OK,09/11/2020,,,,,,,
4004630,36.7896662,-097.3502126,Kay County,1207,83.3,3,Blackwell Public Schools,OK,09/11/2020,,,,,,,
4004650,34.8013104,-099.3294198,Jackson County,259,19.29,2,Blair Public Schools,OK,09/11/2020,,,,,,,
4004680,35.1512516,-097.6248900,McClain County,2058,107.46,4,Blanchard Public Schools,OK,09/11/2020,,1,,,,,
4004830,36.7930863,-095.2074200,Craig County,205,16.18,3,Bluejacket Public Schools,OK,09/11/2020,,,,,,,
4004860,36.7589325,-102.5447007,Cimarron County,301,19.88,3,Boise City Public Schools,OK,09/11/2020,,,,,,,
4004950,35.1795829,-094.8073905,Le Flore County,192,16.43,2,Bokoshe Public Schools,OK,09/11/2020,,,,,,,
4005010,34.8911409,-098.4179211,Caddo County,578,37.81,3,Boone-Apache Public Schools,OK,09/11/2020,,,,,,,
4005040,34.0078495,-095.8428462,Choctaw County,339,24.27,3,Boswell Public Schools,OK,09/11/2020,,,,2,,,
4005130,35.1218816,-096.6497265,Seminole County,246,17.54,2,Bowlegs Public Schools,OK,09/11/2020,,,,,,,
4005160,36.9042483,-096.1940860,Osage County,66,7.58,1,Bowring Public School,OK,09/11/2020,,,,,,,
4005280,35.6727710,-095.1837948,Muskogee County,153,13,2,Braggs Public Schools,OK,09/11/2020,,,,,,,
4005340,34.6312606,-097.7402937,Stephens County,299,30,2,Bray-Doyle Public Schools,OK,09/11/2020,,,,,,,
4005400,35.2235626,-097.7256952,Grady County,1671,94.19,4,Bridge Creek Public Schools,OK,09/11/2020,,1,,,,,
4005430,35.9530163,-094.8505611,Cherokee County,446,29.5,1,Briggs Public School,OK,09/11/2020,,,,,,,
4005460,35.7860613,-096.3374845,Creek County,1747,101.57,4,Bristow Public Schools,OK,09/11/2020,,,,,,1,
4005490,36.0427683,-095.7441689,Tulsa County,19070,1034.69,26,Broken Arrow Public Schools,OK,09/11/2020,,,,,,33,
4005520,34.0911063,-094.7473277,McCurtain County,1596,112.11,4,Broken Bow Public Schools,OK,09/11/2020,,,,,,,
4005580,35.5730322,-094.7222348,Sequoyah County,397,20.61,1,Brushy Public School,OK,09/11/2020,,,,,,,
4005760,36.8391956,-099.5744078,Harper County,309,21.97,2,Buffalo Public Schools,OK,09/11/2020,,,,,,,
4005820,34.7337883,-095.3239504,Latimer County,143,10.6,2,Buffalo Valley Public Schools,OK,09/11/2020,,,,,,,
4005910,36.9388456,-098.3385505,Alfalfa County,130,19.14,2,Burlington Public Schools,OK,09/11/2020,,,,,,,
4006000,35.3118717,-096.4748094,Seminole County,240,17.11,2,Butner Public Schools,OK,09/11/2020,,,,,,,
4006060,34.8284107,-096.6112392,Pontotoc County,1826,114.66,5,Byng Public Schools,OK,09/11/2020,,,,,,,
4006120,34.6978424,-098.6392806,Comanche County,1992,115.68,5,Cache Public Schools,OK,09/11/2020,,,,,,,
4006150,34.1182524,-096.2551263,Bryan County,496,36.89,2,Caddo Public Schools,OK,09/11/2020,,,,,,,
4006180,33.9357164,-096.4303211,Bryan County,779,50.47,2,Calera Public Schools,OK,09/11/2020,,,,,,,
4006240,35.6300681,-098.1419668,Canadian County,269,22,2,Calumet Public Schools,OK,09/11/2020,,,,,,,
4006270,34.8814948,-096.2280525,Hughes County,178,16.14,2,Calvin Public Schools,OK,09/11/2020,,,,,,,
4006330,35.1378106,-094.5216165,Le Flore County,288,19.71,2,Cameron Public Schools,OK,09/11/2020,,,,,,,
4006390,35.1905977,-095.5821781,Pittsburg County,401,33.9,2,Canadian Public Schools,OK,09/11/2020,,,,,,,
4006420,34.2143071,-096.2230280,Atoka County,233,19.75,2,Caney Public Schools,OK,09/11/2020,,,,,,,
4006480,36.0620539,-098.5929368,Blaine County,347,36.14,2,Canton Public Schools,OK,09/11/2020,,1,,,,,
4006510,35.4281401,-099.2641552,Washita County,376,27.31,2,Canute Public Schools,OK,09/11/2020,,,,,,,
4006630,35.0708726,-098.5955436,Caddo County,554,37.23,3,Carnegie Public Schools,OK,09/11/2020,,,,,,,
4006690,35.8020435,-097.0221300,Lincoln County,253,16.89,2,Carney Public Schools,OK,09/11/2020,,,,,,,
4006810,35.8057954,-097.7010198,Kingfisher County,595,41.89,3,Cashion Public Schools,OK,09/11/2020,,,,,,,
4006850,35.4750817,-096.3632169,Okfuskee County,795,61.07,4,Okemah Public Schools,OK,09/11/2020,,,,,,,
4006870,36.1804253,-095.7028385,Rogers County,1949,128.9,4,Catoosa Public Schools,OK,09/11/2020,,,,,,,
4006930,35.7281771,-094.7581396,Adair County,209,15.81,3,Cave Springs Public Schools,OK,09/11/2020,,1,,,,,
4006960,34.9351335,-098.1154384,Caddo County,228,15.63,2,Cement Public Schools,OK,09/11/2020,,1,,,,,
4007140,35.4857645,-094.6804236,Sequoyah County,491,37.01,2,Central Public Schools,OK,09/11/2020,,1,,,,,
4007170,34.6014003,-098.1157831,Stephens County,417,25.17,3,Central High Public Schools,OK,09/11/2020,,,,,,,
4007290,35.7077470,-096.9020088,Lincoln County,1169,72.57,4,Chandler Public Schools,OK,09/11/2020,,,,,,,
4007320,34.4121303,-098.6653791,Comanche County,253,20,2,Chattanooga Public Schools,OK,09/11/2020,,,,,,,
4007350,35.4454715,-095.5293198,McIntosh County,1418,89.43,4,Checotah Public Schools,OK,09/11/2020,,1,,,,,
4007380,36.5464750,-095.4642953,Rogers County,816,56.38,3,Chelsea Public Schools,OK,09/11/2020,,,,,,,
4007410,36.7291584,-098.4042002,Alfalfa County,400,39.62,3,Cherokee Public Schools,OK,09/11/2020,,1,,,,,
4007500,35.7085544,-099.7415716,Roger Mills County,344,30.7,2,Cheyenne Public Schools,OK,09/11/2020,,,,,,,
4007560,35.0662672,-097.9564586,Grady County,2210,129.49,5,Chickasha Public Schools,OK,09/11/2020,,,,,,,
4007620,35.4533453,-097.2616595,Oklahoma County,5700,331.49,9,Choctaw/Nicoma Park Schools,OK,09/11/2020,,,,,,9,
4007670,36.1654215,-095.3605466,Mayes County,883,70.99,5,Chouteau-Mazie Public Schools,OK,09/11/2020,,1,,,,,
4007710,36.2965930,-098.1492317,Garfield County,267,18.03,2,Cimarron Public Schools,OK,09/11/2020,,,,,,,
4007740,36.2820423,-095.6459645,Rogers County,3790,237.46,6,Claremore Public Schools,OK,09/11/2020,,,,,,,
4007800,34.5090320,-095.4434638,Pushmataha County,321,22,2,Clayton Public Schools,OK,09/11/2020,,,,,,,
4008010,36.5899693,-094.9622072,Delaware County,135,12.86,1,Cleora Public School,OK,09/11/2020,,,,,,,
4008040,36.2489622,-096.4764140,Pawnee County,1647,98.99,4,Cleveland Public Schools,OK,09/11/2020,,1,,,,,
4008070,35.4880390,-098.9868888,Custer County,2213,135.23,5,Clinton Public Schools,OK,09/11/2020,,2,,1,,,
4008130,34.5774930,-096.2552025,Coal County,653,56.54,3,Coalgate Public Schools,OK,09/11/2020,,,,,,,
4008220,33.8600648,-096.5227300,Bryan County,783,56.07,4,Colbert Public Schools,OK,09/11/2020,,1,,,,,
4008250,36.2567241,-094.6570405,Delaware County,592,41.93,2,Colcord Public Schools,OK,09/11/2020,,,,,,,
4008310,34.2550312,-096.4101417,Johnston County,159,13.75,2,Coleman Public Schools,OK,09/11/2020,,,,1,,,
4008370,36.3751483,-095.8378849,Tulsa County,2818,154.58,6,Collinsville Public Schools,OK,09/11/2020,,,,,,,
4008460,34.3581652,-097.9212025,Stephens County,957,61.04,3,Comanche Public Schools,OK,09/11/2020,,,,,,,
4008490,36.9517861,-094.9250754,Ottawa County,888,54.51,3,Commerce Public Schools,OK,09/11/2020,,,,,,,
4008610,36.9318730,-095.9170800,Washington County,213,17.63,2,Copan Public Schools,OK,09/11/2020,,,,,,,
4008640,35.3276371,-098.8436499,Washita County,672,50.83,3,Cordell Public Schools,OK,09/11/2020,,1,,,,,
4008730,34.5848091,-096.1591884,Coal County,166,16.27,1,Cottonwood Public School,OK,09/11/2020,,,,,,,
4008790,36.2101783,-097.5948815,Garfield County,288,20.69,2,Covington-Douglas Schools,OK,09/11/2020,,,,,,,
4008850,35.9814311,-095.6243714,Wagoner County,3329,193.39,8,Coweta Public Schools,OK,09/11/2020,,,,,,,
4008940,35.9220170,-097.2419191,Logan County,323,23.52,2,Coyle Public Schools,OK,09/11/2020,,,,1,,,
4009000,35.9631919,-097.6139723,Logan County,566,35.08,3,Crescent Public Schools,OK,09/11/2020,,,,,,,
4009060,35.4450913,-097.4751440,Oklahoma County,1176,75,3,Crooked Oak Public Schools,OK,09/11/2020,,1,,,,,
4009090,35.0823654,-095.6524873,Pittsburg County,392,30.99,2,Crowder Public Schools,OK,09/11/2020,,,,,,,
4009150,35.4942203,-097.4149265,Oklahoma County,308,24.12,1,Crutcho Public School,OK,09/11/2020,,,,,,,
4009240,35.9807943,-096.7720582,Payne County,1827,116.03,5,Cushing Public Schools,OK,09/11/2020,,,,,,,
4009300,34.9202900,-098.2106053,Caddo County,345,22.43,3,Cyril Public Schools,OK,09/11/2020,,,,,,,
4009360,35.7361382,-094.6621762,Adair County,155,13.51,1,Dahlonegah Public School,OK,09/11/2020,,,,,,,
4009390,35.3971379,-097.0268705,Pottawatomie County,792,48.15,3,Dale Public Schools,OK,09/11/2020,,1,,,,,
4009420,35.6079285,-097.9631298,Canadian County,246,13.29,1,Darlington Public School,OK,09/11/2020,,,,,,,
4009450,35.6882419,-096.7562796,Lincoln County,401,23.69,2,Davenport Public Schools,OK,09/11/2020,,,,,,,
4009510,34.4413170,-097.1814541,Murray County,1007,63.5,3,Davis Public Schools,OK,09/11/2020,,1,,1,,,
4009570,35.6931316,-097.5978886,Oklahoma County,6646,348.2,8,Deer Creek Public Schools,OK,09/11/2020,,,,1,,1,
4009720,33.9052443,-094.7474072,McCurtain County,300,22.69,1,Denison Public School,OK,09/11/2020,,,,,,1,
4009750,35.7796525,-096.5466805,Creek County,386,20.76,2,Depew Public Schools,OK,09/11/2020,,,,,,,
4009780,35.4711395,-095.8704140,Okmulgee County,444,31.14,3,Dewar Public Schools,OK,09/11/2020,,,,,,,
4009810,36.8223841,-095.9425689,Washington County,1239,79.21,3,Dewey Public Schools,OK,09/11/2020,,,,,,,
4009870,35.0196523,-097.6270844,McClain County,694,42.38,3,Dibble Public Schools,OK,09/11/2020,,,,,,,
4009910,34.1959466,-097.0178446,Carter County,1348,74.43,4,Dickson Public Schools,OK,09/11/2020,,2,,,,,
4010050,35.9932314,-097.8631523,Kingfisher County,167,15.76,2,Dover Public Schools,OK,09/11/2020,,,,,,,
4010170,36.2826802,-098.0246171,Garfield County,353,21.85,2,Drummond Public Schools,OK,09/11/2020,,,,,,,
4010200,35.9627542,-096.5650736,Creek County,528,33,3,Drumright Public Schools,OK,09/11/2020,,1,,,,,
4010260,34.6559223,-099.5740366,Jackson County,159,13.87,2,Duke Public Schools,OK,09/11/2020,,,,,,,
4010290,34.5167176,-097.9081043,Stephens County,3452,203.65,8,Duncan Public Schools,OK,09/11/2020,,1,,,,,
4010350,33.9998960,-096.3737281,Bryan County,3746,213.13,6,Durant Public Schools,OK,09/11/2020,,,,,,,
4010440,34.1689324,-094.5797425,McCurtain County,156,16.56,2,Eagletown Public Schools,OK,09/11/2020,,,,,,,
4010500,35.2753426,-096.8280331,Pottawatomie County,275,16.61,2,Earlsboro Public Schools,OK,09/11/2020,,1,,,,,
4010560,35.8795837,-094.6584238,Adair County,122,9.2,1,Peavine Public School,OK,09/11/2020,,,,,,,
4010590,35.6720985,-097.4470090,Oklahoma County,25281,1373.75,26,Edmond Public Schools,OK,09/11/2020,,1,,1,,,
4010650,35.5367166,-097.8906187,Canadian County,2807,165.99,6,El Reno Public Schools,OK,09/11/2020,,1,,1,,,
4010710,34.7573045,-098.3865021,Comanche County,2344,132.87,3,Elgin Public Schools,OK,09/11/2020,,,,1,,,
4010740,35.4177802,-099.3869525,Beckham County,2190,128.38,4,Elk City Public Schools,OK,09/11/2020,,1,,,,,
4010860,34.6156654,-097.4291891,Garvin County,504,35.89,3,Elmore City-Pernell Schools,OK,09/11/2020,,,,,,,
4010890,34.4754448,-098.0893268,Stephens County,524,32.33,3,Empire Public Schools,OK,09/11/2020,,,,,,33,
4010920,36.3916526,-097.9177178,Garfield County,7758,440.68,16,Enid Public Schools,OK,09/11/2020,,,,,,41,
4011040,35.1669364,-099.8656892,Beckham County,249,18.64,2,Erick Public Schools,OK,09/11/2020,,,,,,,
4011160,35.2984164,-095.6316132,McIntosh County,1174,73.86,3,Eufaula Public Schools,OK,09/11/2020,,,,,,,
4011250,36.7488971,-094.8269148,Ottawa County,642,39.83,3,Fairland Public Schools,OK,09/11/2020,,,,,,,
4011280,36.2818802,-098.5509602,Major County,801,48.52,3,Fairview Public Schools,OK,09/11/2020,,,,,,1,
4011400,34.9769748,-094.8495047,Le Flore County,110,5.3,1,Fanshawe Public School,OK,09/11/2020,,,,,,,
4011430,36.3764464,-099.6507203,Ellis County,225,20.01,2,Fargo Public Schools,OK,09/11/2020,,,,,,,
4011580,36.6225226,-102.8478172,Cimarron County,84,12.14,2,Felt Public Schools,OK,09/11/2020,,,,,,,
4011700,34.8243163,-098.2255912,Comanche County,446,32,3,Fletcher Public Schools,OK,09/11/2020,,,,,,,
4011760,34.5737924,-098.3595428,Comanche County,327,17.38,1,Flower Mound Public School,OK,09/11/2020,,,,,,,
4011850,33.9174348,-094.9220515,McCurtain County,167,12.4,1,Forest Grove Public School,OK,09/11/2020,,,,,,,
4011880,36.9157095,-100.4127863,Beaver County,137,16,2,Forgan Public Schools,OK,09/11/2020,,,,,,,
4011970,35.7923008,-095.2089268,Muskogee County,1793,116.32,4,Fort Gibson Public Schools,OK,09/11/2020,,,,,,1,
4012000,36.5912168,-099.5987603,Woodward County,130,13.45,2,Fort Supply Public Schools,OK,09/11/2020,,,,,,,
4012060,34.4046023,-097.4828097,Carter County,279,19.71,2,Fox Public Schools,OK,09/11/2020,,,,,,,
4012090,36.4309264,-095.5440920,Rogers County,481,34.44,3,Foyil Public Schools,OK,09/11/2020,,,,,,,
4012150,34.3686121,-099.0204705,Tillman County,877,54.18,3,Frederick Public Schools,OK,09/11/2020,,,,,,,
4012180,36.8259398,-099.1768919,Woods County,67,13.01,2,Freedom Public Schools,OK,09/11/2020,,,,,,,
4012210,35.0511247,-097.8418544,Grady County,261,13.69,1,Friend Public School,OK,09/11/2020,,,,,,,
4012240,34.8787109,-095.8085392,Pittsburg County,427,24,1,Frink-Chambers Public School,OK,09/11/2020,,,,,,,
4012300,34.0176676,-095.3114185,Choctaw County,323,25.1,3,Fort Towson Public Schools,OK,09/11/2020,,,,,,,
4012390,35.3599991,-094.6771703,Sequoyah County,414,24.71,2,Gans Public Schools,OK,09/11/2020,,,,,,,
4012420,36.4264142,-097.6132887,Garfield County,385,22.61,2,Garber Public Schools,OK,09/11/2020,,,,,,,
4012570,35.6758312,-098.3947755,Blaine County,361,29.29,3,Geary Public Schools,OK,09/11/2020,,1,,,,,
4012630,34.4863383,-098.3731370,Comanche County,321,20.31,3,Geronimo Public Schools,OK,09/11/2020,,,,,,,
4012690,36.2069304,-096.8987784,Payne County,359,19.86,2,Glencoe Public Schools,OK,09/11/2020,,,,,,,
4012720,35.9447417,-096.0027490,Tulsa County,2789,169.67,5,Glenpool Public Schools,OK,09/11/2020,,,,,,,
4012750,34.0572762,-094.8871402,McCurtain County,66,5.81,1,Glover Public School,OK,09/11/2020,,,,,,,
4012870,36.6733283,-101.6524673,Texas County,246,17.41,2,Goodwell Public Schools,OK,09/11/2020,,,,,,,
4012900,35.5559372,-095.0852293,Sequoyah County,496,37.31,3,Gore Public Schools,OK,09/11/2020,,1,,1,,,
4013080,35.2021349,-098.2166237,Caddo County,148,12.98,2,Gracemont Public Schools,OK,09/11/2020,,,,,,,
4013200,34.2392187,-098.7403119,Tillman County,212,15.54,2,Grandfield Public Schools,OK,09/11/2020,,,,1,,,
4013230,35.9868609,-094.9944376,Cherokee County,605,39.4,1,Grand View Public School,OK,09/11/2020,,,,,,,
4013260,34.3408144,-098.0603622,Stephens County,128,5.2,1,Grandview Public School,OK,09/11/2020,,,,,,,
4013290,34.9960579,-099.4541111,Greer County,253,20.48,2,Granite Public Schools,OK,09/11/2020,,,,1,,,
4013380,34.0122916,-097.1155838,Love County,105,11,1,Greenville Public School,OK,09/11/2020,,,,,,,
4013500,35.3689952,-096.8680547,Pottawatomie County,505,33.09,1,Grove Public School,OK,09/11/2020,,,,1,,,
4013530,36.5729444,-094.7747298,Delaware County,2491,145.42,4,Grove Public Schools,OK,09/11/2020,,,,,,,
4013560,35.8544866,-097.4319484,Logan County,3417,194.95,7,Guthrie Public Schools,OK,09/11/2020,,,,,,,
4013590,36.6994881,-101.4895237,Texas County,3073,187.26,8,Guymon Public Schools,OK,09/11/2020,,17,,13,,,
4013600,35.7013306,-096.4425979,Creek County,58,3.22,1,Gypsy Public School,OK,09/11/2020,,,,,,,
4013620,34.7462379,-095.6226218,Pittsburg County,315,21.28,2,Haileyville Public Schools,OK,09/11/2020,,,,,,,
4013650,35.6501466,-099.4201407,Roger Mills County,245,23.75,2,Hammon Public Schools,OK,09/11/2020,,,,,,,
4013680,35.2496174,-095.8695039,McIntosh County,80,8.28,2,Hanna Public Schools,OK,09/11/2020,,,,,,,
4013740,36.5840865,-101.1444358,Texas County,76,9.83,2,Hardesty Public Schools,OK,09/11/2020,,,,,,1,
4013830,34.2900324,-096.0626896,Atoka County,236,12.24,1,Harmony Public School,OK,09/11/2020,,,,,,,
4013890,35.5142705,-097.1505296,Oklahoma County,2265,123.59,5,Harrah Public Schools,OK,09/11/2020,,2,,,,,
4013920,34.8705690,-095.4882901,Pittsburg County,770,52.06,3,Hartshorne Public Schools,OK,09/11/2020,,2,,,,,
