x,y,district_id,State District ID,district_name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
-101.887612,33.467675,4815180,TX-152906,LUBBOCK-COOPER ISD,Lubbock County,13807 INDIANA AVE,LUBBOCK,TX,79423,9530,(806)863-7100,6571,501.07,9,41,Rural: Fringe,13.1,Regular School District,,,,,,,,
-99.625421,32.798248,4828530,TX-127905,LUEDERS-AVOCA ISD,Jones County,334 VANDEVENTER ST,LUEDERS,TX,79533,1148,(325)228-4211,107,15.97,2,42,Rural: Distant,6.7,Regular School District,,,,,,,,
-94.71826,31.34239,4828550,TX-003903,LUFKIN ISD,Angelina County,P O BOX 1407,LUFKIN,TX,75902,1407,(936)634-6696,7861,582.08,17,33,Town: Remote,13.5,Regular School District,,11,11,4,4,,,https://sites.google.com/lufkinisd.org/covid-tracking/home
-97.654502,29.679163,4828590,TX-028903,LULING ISD,Caldwell County,212 E BOWIE ST,LULING,TX,78648,2904,(830)875-3191,1403,95.94,4,32,Town: Distant,14.6,Regular School District,,,,,,,,
-94.197972,30.254998,4813530,TX-100907,LUMBERTON ISD,Hardin County,121 S MAIN,LUMBERTON,TX,77657,123,(409)923-7580,4037,259.07,5,22,Suburb: Midsize,15.6,Regular School District,,,,,,,,
-97.78911,26.402822,4828620,TX-245902,LYFORD CISD,Willacy County,P O BOX 220,LYFORD,TX,78569,220,(956)347-3900,1474,108.52,4,32,Town: Distant,13.6,Regular School District,,,,,,,,
-98.794451,29.22923,4828650,TX-007904,LYTLE ISD,Atascosa County,P O BOX 745,LYTLE,TX,78052,745,(830)709-5100,1726,114.47,6,31,Town: Fringe,15.1,Regular School District,,,,,,,,
-96.097718,32.365662,4828680,TX-129905,MABANK ISD,Kaufman County,310 E MARKET ST,MABANK,TX,75147,<Null>,(903)880-1300,3566,248.73,6,32,Town: Distant,14.3,Regular School District,,,,,,,,
-95.91663,30.94973,4828710,TX-154901,MADISONVILLE CISD,Madison County,P O BOX 879,MADISONVILLE,TX,77864,879,(936)348-2797,2399,168.38,4,32,Town: Distant,14.2,Regular School District,,,,,,,,
-95.75431,30.208895,4828740,TX-170906,MAGNOLIA ISD,Montgomery County,P O BOX 88,MAGNOLIA,TX,77353,88,(281)356-3571,13264,819.16,17,41,Rural: Fringe,16.2,Regular School District,,,,,,,,
-96.016112,32.178106,4828780,TX-107906,MALAKOFF ISD,Henderson County,1308 FM 3062,MALAKOFF,TX,75148,6125,(903)489-1152,1388,104.01,6,33,Town: Remote,13.3,Regular School District,,,,,,,,
-96.894476,31.918396,4828800,TX-109908,MALONE ISD,Hill County,P O BOX 38,MALONE,TX,76660,38,(254)533-2321,178,12.74,1,42,Rural: Distant,14,Regular School District,,,,,,,,
-94.521782,33.488097,4828830,TX-019910,MALTA ISD,Bowie County,6178 W US HWY 82,NEW BOSTON,TX,75570,9500,(903)667-2950,229,15.82,1,42,Rural: Distant,14.5,Regular School District,,,,,,,,
-97.572173,30.34443,4828890,TX-227907,MANOR ISD,Travis County,10335 HWY 290E,MANOR,TX,78653,<Null>,(512)278-4000,9463,626.27,15,41,Rural: Fringe,15.1,Regular School District,,,,,,,,
-97.136614,32.565329,4828920,TX-220908,MANSFIELD ISD,Tarrant County,605 E BROAD ST,MANSFIELD,TX,76063,1794,(817)299-6300,35293,2263.04,45,21,Suburb: Large,15.6,Regular School District,,,,,,,,
-103.249915,30.20247,4828980,TX-022902,MARATHON ISD,Brewster County,P O BOX 416,MARATHON,TX,79842,416,(432)386-4431,55,9.85,1,43,Rural: Remote,5.6,Regular School District,,,,,,,,
-98.273642,30.595235,4829010,TX-027904,MARBLE FALLS ISD,Burnet County,1800 COLT CIR,MARBLE FALLS,TX,78654,4803,(830)693-4357,4270,315.75,7,32,Town: Distant,13.5,Regular School District,,,,,,,,
-104.022295,30.311915,4829040,TX-189901,MARFA ISD,Presidio County,P O BOX T,MARFA,TX,79843,<Null>,(432)729-5500,340,32.58,1,43,Rural: Remote,10.4,Regular School District,,,,,,,,
-98.141455,29.572775,4829100,TX-094904,MARION ISD,Guadalupe County,P O BOX 189,MARION,TX,78124,189,(830)914-2803,1486,104.24,5,21,Suburb: Large,14.3,Regular School District,,,,,,,,
-96.897149,31.307433,4829130,TX-073903,MARLIN ISD,Falls County,130 COLEMAN ST,MARLIN,TX,76661,2899,(254)883-3585,880,74.08,3,32,Town: Distant,11.9,Regular School District,,,,,,,,
-94.365845,32.541539,4829160,TX-102902,MARSHALL ISD,Harrison County,P O BOX 43,MARSHALL,TX,75671,43,(903)927-8701,5341,353.46,8,32,Town: Distant,15.1,Regular School District,,,,,,,,
-96.828277,31.541876,4829190,TX-161908,MART ISD,McLennan County,700 E NAVARRO AVE,MART,TX,76664,<Null>,(254)876-2523,516,43.06,3,42,Rural: Distant,12,Regular School District,,,,,,,,
-95.792308,32.414148,4829220,TX-234905,MARTINS MILL ISD,Van Zandt County,301 F M 1861,MARTIN'S MILL,TX,75754,<Null>,(903)479-3872,524,43.29,2,42,Rural: Distant,12.1,Regular School District,,,,,,,,
-94.41445,31.64239,4829250,TX-174909,MARTINSVILLE ISD,Nacogdoches County,P O BOX 100,MARTINSVILLE,TX,75958,100,(936)564-3455,409,33.07,1,43,Rural: Remote,12.4,Regular School District,,,,,,,,
-99.238009,30.744096,4829280,TX-157901,MASON ISD,Mason County,P O BOX 410,MASON,TX,76856,410,(325)347-1144,715,71.32,3,43,Rural: Remote,10,Regular School District,,,,,,,,
-95.967835,28.69044,4829370,TX-158904,MATAGORDA ISD,Matagorda County,P O BOX 657,MATAGORDA,TX,77457,657,(979)863-7693,133,11,1,43,Rural: Remote,12.1,Regular School District,,,,,,,,
-97.83479,28.09661,4829400,TX-205904,MATHIS ISD,San Patricio County,P O BOX 1179,MATHIS,TX,78368,1179,(361)547-3378,1627,116.5,4,32,Town: Distant,14,Regular School District,,,,,,,,
-94.31754,33.35062,4829460,TX-019903,MAUD ISD,Bowie County,P O BOX 1028,MAUD,TX,75567,1028,(903)585-2219,468,37.9,1,42,Rural: Distant,12.3,Regular School District,,,,,,,,
-98.92327,31.979442,4829520,TX-025905,MAY ISD,Brown County,3400 CR 411 E,MAY,TX,76857,<Null>,(254)259-2091,266,24.92,2,43,Rural: Remote,10.7,Regular School District,,,,,,,,
-97.01193,32.312985,4829580,TX-070915,MAYPEARL ISD,Ellis County,P O BOX 40,MAYPEARL,TX,76064,40,(972)435-1000,1184,76.99,4,42,Rural: Distant,15.4,Regular School District,,,,,,,,
-98.248213,26.187253,4829670,TX-108906,MCALLEN ISD,Hidalgo County,2000 N 23RD ST,MCALLEN,TX,78501,2000,(956)618-6000,22875,1564.11,33,12,City: Midsize,14.6,Regular School District,,,,,,,,
-102.22872,31.13707,4829700,TX-231901,MCCAMEY ISD,Upton County,DRAWER 1069,MCCAMEY,TX,79752,1069,(432)652-3666,570,42.11,3,43,Rural: Remote,13.5,Regular School District,,,,,,,,
-97.239775,30.285059,4829760,TX-011905,MCDADE ISD,Bastrop County,P O BOX 400,MCDADE,TX,78650,400,(512)273-2522,382,37.37,3,42,Rural: Distant,10.2,Regular School District,,,,,,,,
-97.411137,31.434969,4829820,TX-161909,MCGREGOR ISD,McLennan County,P O BOX 356,MCGREGOR,TX,76657,356,(254)840-2828,1426,120.09,4,31,Town: Fringe,11.9,Regular School District,,,,,,,,
-96.631725,33.206209,4829850,TX-043907,MCKINNEY ISD,Collin County,1 DUVALL ST,MCKINNEY,TX,75069,3211,(469)302-4000,24717,1656.31,32,22,Suburb: Midsize,14.9,Regular School District,,,,,,,,
-100.610808,35.234113,4829880,TX-090903,MCLEAN ISD,Gray County,P O BOX 90,MCLEAN,TX,79057,90,(806)779-2571,236,20.42,1,43,Rural: Remote,11.6,Regular School District,,,,,,,,
-94.079364,32.944676,4829910,TX-034906,MCLEOD ISD,Cass County,P O BOX 350,MCLEOD,TX,75565,350,(903)796-7181,388,31.5,3,42,Rural: Distant,12.3,Regular School District,,,,,,,,
-98.54547,28.459419,4829940,TX-162904,MCMULLEN COUNTY ISD,McMullen County,P O BOX 359,TILDEN,TX,78072,359,(361)274-2000,289,25.67,1,43,Rural: Remote,11.3,Regular School District,,,,,,,,
-102.210673,33.340661,4830000,TX-223902,MEADOW ISD,Terry County,604 4TH ST,MEADOW,TX,79345,9801,(806)539-2246,289,28.31,1,42,Rural: Distant,10.2,Regular School District,,,,,,,,
-99.29723,29.82926,4830030,TX-010901,MEDINA ISD,Bandera County,P O BOX 1470,MEDINA,TX,78055,1470,(830)589-2855,306,30.03,1,43,Rural: Remote,10.2,Regular School District,,,,,,,,
-98.838131,29.345459,4830060,TX-163908,MEDINA VALLEY ISD,Medina County,8449 F M 471 S,CASTROVILLE,TX,78009,9531,(830)931-2243,5455,332.13,7,41,Rural: Fringe,16.4,Regular School District,,,,,,,,
-96.571094,33.285381,4830120,TX-043908,MELISSA ISD,Collin County,1904 COOPER,MELISSA,TX,75454,127,(972)837-2411,3163,190.68,5,41,Rural: Fringe,16.6,Regular School District,,,,,,,,
-100.537775,34.72316,4830180,TX-096904,MEMPHIS ISD,Hall County,P O BOX 460,MEMPHIS,TX,79245,460,(806)259-5900,488,43.37,4,43,Rural: Remote,11.3,Regular School District,,,,,,,,
-99.78606,30.917485,4830210,TX-164901,MENARD ISD,Menard County,P O BOX 729,MENARD,TX,76859,729,(325)396-2404,305,28,2,43,Rural: Remote,10.9,Regular School District,,,,,,,,
-97.91711,26.152115,4830250,TX-108907,MERCEDES ISD,Hidalgo County,P O BOX 419,MERCEDES,TX,78570,419,(956)514-2000,5275,373.94,12,21,Suburb: Large,14.1,Regular School District,,,,,,,,
-97.65355,31.926427,4830300,TX-018902,MERIDIAN ISD,Bosque County,P O BOX 349 204 2ND ST,MERIDIAN,TX,76665,349,(254)435-2081,477,49.98,2,43,Rural: Remote,9.5,Regular School District,,,,,,,,
-100.01474,32.46966,4830340,TX-221904,MERKEL ISD,Taylor County,P O BOX 430,MERKEL,TX,79536,430,(325)928-5813,1140,97.86,4,42,Rural: Distant,11.6,Regular School District,,,,,,,,
-96.630894,32.817151,4830390,TX-057914,MESQUITE ISD,Dallas County,3819 TOWNE CROSSING BLVD,MESQUITE,TX,75150,<Null>,(972)288-6411,40379,2632.48,48,21,Suburb: Large,15.3,Regular School District,,,,,,,,
-96.48488,31.681485,4830420,TX-147903,MEXIA ISD,Limestone County,P O BOX 2000,MEXIA,TX,76667,<Null>,(254)562-4000,1892,146.6,5,33,Town: Remote,12.9,Regular School District,,,,,,,,
-97.30664,28.902345,4830450,TX-062906,MEYERSVILLE ISD,DeWitt County,P O BOX 1,MEYERSVILLE,TX,77974,1,(361)277-5817,132,9.05,1,42,Rural: Distant,14.6,Regular School District,,,,,,,,
-100.63674,35.69248,4830480,TX-197902,MIAMI ISD,Roberts County,P O BOX 368,MIAMI,TX,79059,368,(806)868-3971,219,22.19,1,43,Rural: Remote,9.9,Regular School District,,,,,,,,
-102.081307,31.996315,4830570,TX-165901,MIDLAND ISD,Midland County,615 W MISSOURI AVE,MIDLAND,TX,79701,5017,(432)240-1000,26183,1568.65,41,12,City: Midsize,16.7,Regular School District,,,,,,68,68,https://www.midlandisd.net/coviddashboard
-96.993531,32.474446,4830600,TX-070908,MIDLOTHIAN ISD,Ellis County,100 WALTER STEPHENSON RD,MIDLOTHIAN,TX,76065,3418,(972)775-8296,9389,575.57,11,21,Suburb: Large,16.3,Regular School District,,,,,,,,
-97.244988,31.487838,4830640,TX-161903,MIDWAY ISD,McLennan County,13885 WOODWAY DR,WOODWAY,TX,76712,<Null>,(254)761-5610,8302,506.14,11,22,Suburb: Midsize,16.4,Regular School District,,39,47,8,13,,,https://www.midwayisd.org/coronavirus
-98.200163,33.62821,4830660,TX-039905,MIDWAY ISD,Clay County,12142 STATE HWY 148 S,HENRIETTA,TX,76365,7210,(940)476-2215,132,16.13,1,42,Rural: Distant,8.2,Regular School District,,39,47,8,13,,,https://www.midwayisd.org/coronavirus
-96.863755,30.70936,4830690,TX-166903,MILANO ISD,Milam County,P O BOX 145,MILANO,TX,76556,145,(512)455-2533,465,42.98,3,42,Rural: Distant,10.8,Regular School District,,,,,,,,
-96.378554,32.035347,4830720,TX-175910,MILDRED ISD,Navarro County,5475 S HWY 287,CORSICANA,TX,75109,9328,(903)872-6505,734,58.68,2,42,Rural: Distant,12.5,Regular School District,,,,,,,,
-100.18362,31.595196,4830750,TX-200902,MILES ISD,Runnels County,P O BOX 308,MILES,TX,76861,308,(325)468-2861,435,41.86,3,42,Rural: Distant,10.4,Regular School District,,,,,,,,
-96.946045,32.125965,4830780,TX-070909,MILFORD ISD,Ellis County,P O BOX 545,MILFORD,TX,76670,545,(972)493-2911,266,23.34,1,42,Rural: Distant,11.4,Regular School District,,,,,,,,
-95.802303,33.021697,4830810,TX-112907,MILLER GROVE ISD,Hopkins County,7819 FM 275 S,CUMBY,TX,75433,9711,(903)459-3288,334,29.07,1,43,Rural: Remote,11.5,Regular School District,,,,,,,,
-98.010584,32.749848,4830870,TX-184904,MILLSAP ISD,Parker County,201 E BRAZOS ST,MILLSAP,TX,76066,9444,(940)682-3101,1018,77.04,3,42,Rural: Distant,13.2,Regular School District,,,,,,,,
-95.502596,32.672534,4830930,TX-250903,MINEOLA ISD,Wood County,1695 W LOOP 564,MINEOLA,TX,75773,1617,(903)569-2448,1637,131.76,4,32,Town: Distant,12.4,Regular School District,,,,,,,,
-98.117633,32.802359,4830950,TX-182903,MINERAL WELLS ISD,Palo Pinto County,906 S W 5TH AVE,MINERAL WELLS,TX,76067,4895,(940)325-6404,3281,227.69,4,32,Town: Distant,14.4,Regular School District,,,,,,,,
-98.310116,26.217487,4831040,TX-108908,MISSION CISD,Hidalgo County,1201 BRYCE DR,MISSION,TX,78572,4399,(956)323-5500,15588,1009.44,24,13,City: Small,15.4,Regular School District,,,,,,,,
-102.893091,31.588411,4831170,TX-238902,MONAHANS-WICKETT-PYOTE ISD,Ward County,606 S BETTY AVE,MONAHANS,TX,79756,5018,(432)943-6711,2410,134.85,6,32,Town: Distant,17.9,Regular School District,,,,,,,,
-97.719585,33.663685,4831200,TX-169908,MONTAGUE ISD,Montague County,P O BOX 78,MONTAGUE,TX,76251,78,(940)894-2811,166,11.91,1,42,Rural: Distant,13.9,Regular School District,,,,,,,,
-97.97825,26.373694,4831230,TX-108915,MONTE ALTO ISD,Hidalgo County,25149 1ST ST,MONTE ALTO,TX,78538,9719,(956)262-1381,947,61.4,3,41,Rural: Fringe,15.4,Regular School District,,,,,,,,
-95.66789,30.40317,4831260,TX-170903,MONTGOMERY ISD,Montgomery County,P O BOX 1475,MONTGOMERY,TX,77356,1475,(936)276-2000,8857,587.57,11,41,Rural: Fringe,15.1,Regular School District,,,,,,,,
-97.369555,31.2874,4831290,TX-161910,MOODY ISD,McLennan County,12084A S LONE STAR PKWY,MOODY,TX,76557,3638,(254)853-2172,696,59.71,5,42,Rural: Distant,11.7,Regular School District,,,,,,,,
-99.16619,32.545705,4831320,TX-209902,MORAN ISD,Shackelford County,P O BOX 98,MORAN,TX,76464,98,(325)945-3101,111,17.45,1,43,Rural: Remote,6.4,Regular School District,,,,,,,,
-97.49025,32.013835,4831380,TX-018903,MORGAN ISD,Bosque County,P O BOX 300,MORGAN,TX,76671,300,(254)635-2311,129,13.51,1,43,Rural: Remote,9.5,Regular School District,,,,,,,,
-98.169805,32.38411,4831410,TX-072910,MORGAN MILL ISD,Erath County,P O BOX 8,MORGAN MILL,TX,76465,8,(254)968-4921,123,13.1,1,43,Rural: Remote,9.4,Regular School District,,,,,,,,
-102.764,33.721378,4831470,TX-040901,MORTON ISD,Cochran County,500 CHAMPION DR,MORTON,TX,79346,3399,(806)266-5505,394,39.08,2,43,Rural: Remote,10.1,Regular School District,,,,,,,,
-100.822205,34.011665,4831500,TX-173901,MOTLEY COUNTY ISD,Motley County,P O BOX 310,MATADOR,TX,79244,310,(806)347-2676,162,16.54,1,43,Rural: Remote,9.8,Regular School District,,,,,,,,
-97.147895,29.57378,4831560,TX-143902,MOULTON ISD,Lavaca County,P O DRAWER C,MOULTON,TX,77975,9801,(361)596-4609,279,28.11,2,43,Rural: Remote,9.9,Regular School District,,,,,,,,
-96.883945,31.75919,4831620,TX-109910,MOUNT CALM ISD,Hill County,P O 105,MOUNT CALM,TX,76673,105,(254)993-2611,197,17.57,1,42,Rural: Distant,11.2,Regular School District,,,,,,,,
-94.686078,31.920105,4831650,TX-201907,MOUNT ENTERPRISE ISD,Rusk County,301 NW 3RD ST,MOUNT ENTERPRISE,TX,75681,<Null>,(903)822-3575,414,39.55,2,43,Rural: Remote,10.5,Regular School District,,,,,,,,
-94.97,33.1558,4831760,TX-225902,MOUNT PLEASANT ISD,Titus County,P O BOX 1117,MOUNT PLEASANT,TX,75456,1117,(903)575-2000,5394,403.77,9,33,Town: Remote,13.4,Regular School District,,,,,,,,
-95.228111,33.176405,4831770,TX-080901,MOUNT VERNON ISD,Franklin County,501 TEXAS HWY 37,MOUNT VERNON,TX,75457,<Null>,(903)537-2546,1621,123.12,3,33,Town: Remote,13.2,Regular School District,,,,,,,,
-97.373815,33.652,4831860,TX-049902,MUENSTER ISD,Cooke County,P O BOX 608,MUENSTER,TX,76252,608,(940)759-2281,514,40.36,2,43,Rural: Remote,12.7,Regular School District,,,,,,,,
-102.7325,34.223823,4831890,TX-009901,MULESHOE ISD,Bailey County,514 W AVE G,MULESHOE,TX,79347,3499,(806)272-7404,1417,115.57,5,33,Town: Remote,12.3,Regular School District,,,,,,,,
-98.66533,31.556615,4831920,TX-167902,MULLIN ISD,Mills County,P O BOX 128,MULLIN,TX,76864,128,(855)467-0030,340,35.74,5,33,Town: Remote,9.5,Regular School District,,,,,,,,
-96.563372,30.733255,4831950,TX-198906,MUMFORD ISD,Robertson County,9755 FM 50,MUMFORD,TX,77807,1439,(979)279-3678,612,37.99,2,42,Rural: Distant,16.1,Regular School District,,,,,,,,
-99.627615,33.44889,4831970,TX-138903,MUNDAY CISD,Knox County,P O BOX 300,MUNDAY,TX,76371,300,(940)422-4321,392,35.99,2,43,Rural: Remote,10.9,Regular School District,,,,,,,,
-95.751464,32.277413,4832010,TX-107908,MURCHISON ISD,Henderson County,P O BOX 538,MURCHISON,TX,75778,538,(903)469-3636,180,16.19,1,42,Rural: Distant,11.1,Regular School District,,,,,,,,
-94.64035,31.63112,4832090,TX-174904,NACOGDOCHES ISD,Nacogdoches County,DRAWER 631521,NACOGDOCHES,TX,75963,1521,(936)569-5000,6249,422.48,11,33,Town: Remote,14.8,Regular School District,,,,,,,,
-98.85935,29.19147,4832130,TX-163903,NATALIA ISD,Medina County,P O BOX 548,NATALIA,TX,78059,548,(830)663-4416,1080,76.85,4,41,Rural: Fringe,14.1,Regular School District,,,,,,,,
-97.967596,29.656889,4832160,TX-094903,NAVARRO ISD,Guadalupe County,6450 N STATE HWY 123,SEGUIN,TX,78155,<Null>,(830)372-1930,1943,128.52,4,41,Rural: Fringe,15.1,Regular School District,,,,,,,,
-96.08447,30.390655,4832190,TX-093904,NAVASOTA ISD,Grimes County,P O BOX 511,NAVASOTA,TX,77868,511,(936)825-4200,3043,236.49,6,32,Town: Distant,12.9,Regular School District,,,,,,,,
-102.104435,34.53883,4832220,TX-035903,NAZARETH ISD,Castro County,P O BOX 189,NAZARETH,TX,79063,189,(806)945-2231,253,21.55,1,43,Rural: Remote,11.7,Regular School District,,,,,,,,
-95.478228,31.810227,4832250,TX-001906,NECHES ISD,Anderson County,P O BOX 310,NECHES,TX,75779,310,(903)584-3311,366,33.48,2,42,Rural: Distant,10.9,Regular School District,,,,,,,,
-93.993382,29.972048,4832280,TX-123905,NEDERLAND ISD,Jefferson County,220 N 17TH ST,NEDERLAND,TX,77627,5029,(409)724-2391,5207,363.8,8,22,Suburb: Midsize,14.3,Regular School District,,,,,,,,
-95.83754,29.39896,4832310,TX-079906,NEEDVILLE ISD,Fort Bend County,P O BOX 412,NEEDVILLE,TX,77461,412,(979)793-4308,3262,207.24,5,41,Rural: Fringe,15.7,Regular School District,,,,,,,,
-94.415889,33.46132,4832340,TX-019905,NEW BOSTON ISD,Bowie County,201 RICE ST,NEW BOSTON,TX,75570,2389,(903)628-2521,1275,119.25,4,32,Town: Distant,10.7,Regular School District,,,,,,,,
-98.11621,29.69718,4832370,TX-046901,NEW BRAUNFELS ISD,Comal County,BOX 311688,NEW BRAUNFELS,TX,78131,1688,(830)643-5700,9127,541.46,16,13,City: Small,16.9,Regular School District,,,,,,5,5,https://sites.google.com/nbisd.org/nbisdcovid-19dashboard/district-dashboard
-95.222092,30.132316,4832400,TX-170908,NEW CANEY ISD,Montgomery County,21580 LOOP 494,NEW CANEY,TX,77357,<Null>,(281)577-8600,15381,1030.24,20,21,Suburb: Large,14.9,Regular School District,,,,,,,,
-101.841327,33.725548,4832430,TX-152902,NEW DEAL ISD,Lubbock County,P O BOX 280,NEW DEAL,TX,79350,280,(806)746-5833,786,58.45,3,41,Rural: Fringe,13.4,Regular School District,,,,,,,,
-94.752158,32.708483,4832460,TX-230906,NEW DIANA ISD,Upshur County,1373 US HWY 259 S,DIANA,TX,75640,<Null>,(903)663-8000,1118,80.56,3,42,Rural: Distant,13.9,Regular School District,,,,,,,,
-101.911767,33.32871,4832490,TX-153905,NEW HOME ISD,Lynn County,225 N MAIN ST,NEW HOME,TX,79381,<Null>,(806)924-7543,479,39.95,1,42,Rural: Distant,12,Regular School District,,,,,,,,
-95.095298,31.983366,4832610,TX-037908,NEW SUMMERFIELD ISD,Cherokee County,P O BOX 6,NEW SUMMERFIELD,TX,75780,6,(903)726-3306,544,46.13,1,42,Rural: Distant,11.8,Regular School District,,,,,,,,
-95.48193,30.537851,4832640,TX-236901,NEW WAVERLY ISD,Walker County,355 FRONT ST,NEW WAVERLY,TX,77358,3527,(936)344-6751,1030,83.7,4,41,Rural: Fringe,12.3,Regular School District,,,,,,,,
-98.73683,33.191805,4832700,TX-252902,NEWCASTLE ISD,Young County,P O BOX 129,NEWCASTLE,TX,76372,129,(940)846-3531,206,19.49,1,42,Rural: Distant,10.6,Regular School District,,,,,,,,
-93.75843,30.843229,4832730,TX-176902,NEWTON ISD,Newton County,720 RUSK ST,NEWTON,TX,75966,<Null>,(409)420-6600,1041,91.55,3,43,Rural: Remote,11.4,Regular School District,,,,,,,,
-97.762355,29.26995,4832740,TX-089903,NIXON-SMILEY CISD,Gonzales County,P O BOX 400,NIXON,TX,78140,400,(830)582-1536,1074,84.14,5,43,Rural: Remote,12.8,Regular School District,,,,,,,,
-97.727522,33.789414,4832790,TX-169902,NOCONA ISD,Montague County,220 CLAY,NOCONA,TX,76255,2104,(940)825-3267,774,70.29,3,33,Town: Remote,11,Regular School District,,,,,,,,
-97.612893,28.923873,4832880,TX-062902,NORDHEIM ISD,DeWitt County,500 N BROADWAY,NORDHEIM,TX,78141,<Null>,(361)938-5211,149,16.93,1,43,Rural: Remote,8.8,Regular School District,,,,,,,,
-96.11683,31.030585,4832910,TX-145906,NORMANGEE ISD,Leon County,P O BOX 219,NORMANGEE,TX,77871,219,(936)396-3111,605,46.3,3,43,Rural: Remote,13.1,Regular School District,,,,,,,,
-98.457274,29.521362,4832940,TX-015910,NORTH EAST ISD,Bexar County,8961 TESORO DR,SAN ANTONIO,TX,78217,<Null>,(210)407-0541,65186,4174.47,75,11,City: Large,15.6,Regular School District,,,,,,,,
-95.618372,33.270639,4832970,TX-112906,NORTH HOPKINS ISD,Hopkins County,1994 FM 71 W,SULPHUR SPRINGS,TX,75482,415,(903)945-2192,512,43.91,2,42,Rural: Distant,11.7,Regular School District,,,,,,,,
-95.554109,33.694405,4833010,TX-139911,NORTH LAMAR ISD,Lamar County,3130 N MAIN,PARIS,TX,75460,<Null>,(903)737-2000,2456,219.64,6,41,Rural: Fringe,11.2,Regular School District,,,,,,,,
-96.10911,30.914945,4833030,TX-154903,NORTH ZULCH ISD,Madison County,P O BOX 158,NORTH ZULCH,TX,77872,158,(936)241-7100,339,31.44,1,42,Rural: Distant,10.8,Regular School District,,,,,,,,
-99.299089,34.30558,4833090,TX-244905,NORTHSIDE ISD,Wilbarger County,18040 HWY 283 N,VERNON,TX,76384,9801,(940)552-2551,222,17.25,1,42,Rural: Distant,12.9,Regular School District,,,,,,,,
-98.601029,29.491193,4833120,TX-015915,NORTHSIDE ISD,Bexar County,5900 EVERS RD,SAN ANTONIO,TX,78238,1699,(210)397-8500,106501,6962.33,121,11,City: Large,15.3,Regular School District,,,,,,,,
-97.300386,33.022598,4833180,TX-061911,NORTHWEST ISD,Denton County,P O BOX 77070,FORT WORTH,TX,76177,70,(817)215-0000,24141,1598.11,32,41,Rural: Fringe,15.1,Regular School District,,,,,,,,
-100.03601,29.72673,4833240,TX-069902,NUECES CANYON CISD,Edwards County,P O BOX 118,BARKSDALE,TX,78828,118,(830)234-3514,280,29.69,2,43,Rural: Remote,9.4,Regular School District,,,,,,,,
-97.09912,28.92457,4833270,TX-235904,NURSERY ISD,Victoria County,P O BOX 69,NURSERY,TX,77976,69,(361)575-6882,132,8.5,1,41,Rural: Fringe,15.5,Regular School District,,,,,,,,
-101.83055,32.967845,4833390,TX-153903,O'DONNELL ISD,Lynn County,P O BOX 487,O'DONNELL,TX,79351,487,(806)428-3241,309,33.02,1,43,Rural: Remote,9.4,Regular School District,,,,,,,,
-95.852991,31.587135,4833340,TX-145907,OAKWOOD ISD,Leon County,631 N HOLLY ST,OAKWOOD,TX,75855,<Null>,(903)545-2600,199,20.19,2,43,Rural: Remote,9.9,Regular School District,,,,,,,,
-97.589266,27.951186,4833360,TX-205905,ODEM-EDROY ISD,San Patricio County,1 OWL SQUARE,ODEM,TX,78370,<Null>,(361)368-8121,905,64.67,4,31,Town: Fringe,14,Regular School District,,,,,,,,
-97.51227,31.420796,4833420,TX-050904,OGLESBY ISD,Coryell County,125 COLLEGE AVE,OGLESBY,TX,76561,<Null>,(254)456-2271,169,18.96,1,42,Rural: Distant,8.9,Regular School District,,,,,,,,
-99.960968,31.610174,4833570,TX-200906,OLFEN ISD,Runnels County,1122 PRIVATE RD 2562,ROWENA,TX,76875,<Null>,(325)442-4301,104,10.28,2,42,Rural: Distant,10.1,Regular School District,,,,,,,,
-98.763304,33.369621,4833630,TX-252903,OLNEY ISD,Young County,809 W HAMILTON,OLNEY,TX,76374,<Null>,(940)564-3519,677,72.26,3,32,Town: Distant,9.4,Regular School District,,,,,,,,
-102.117945,34.1883,4833660,TX-140905,OLTON ISD,Lamb County,P O BOX 388,OLTON,TX,79064,388,(806)285-2641,591,55.9,3,43,Rural: Remote,10.6,Regular School District,,,,,,,,
-95.1399,30.83356,4833690,TX-187910,ONALASKA ISD,Polk County,P O BOX 2289,ONALASKA,TX,77360,2289,(936)646-1000,1119,78.41,2,32,Town: Distant,14.3,Regular School District,,,,,,,,
-97.937415,27.9582,4833720,TX-125903,ORANGE GROVE ISD,Jim Wells County,P O BOX 534,ORANGE GROVE,TX,78372,534,(361)384-2495,1820,115.58,4,42,Rural: Distant,15.7,Regular School District,,2,5,0,2,,,https://www.ogisd.net/apps/pages/index.jsp?uREC_ID=1695595&type=d&pREC_ID=2060236
-93.85546,30.073154,4833780,TX-181905,ORANGEFIELD ISD,Orange County,P O BOX 228,ORANGEFIELD,TX,77639,228,(409)735-5337,1848,126.83,3,41,Rural: Fringe,14.6,Regular School District,,,,,,,,
-94.720601,32.806356,4833840,TX-230903,ORE CITY ISD,Upshur County,100 REBEL RD,ORE CITY,TX,75683,100,(903)968-3300,956,76.43,3,42,Rural: Distant,12.5,Regular School District,,,,,,,,
