district_id,state,district_name,longitude,latitude,State District ID,County Name*,Street Address,City,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
4014850,OK,HOLLIS,-99.917315,34.688695,OK-29-I066,Harmon County,Post Office Box 193,Hollis,73550,193,(580)706-6400,548,37.34,3,43,Rural: Remote,14.7,Regular School District,,,,,,,,
4014890,OK,HOLLY CREEK,-94.81977,33.982697,OK-48-C072,McCurtain County,401 Holly Creek Road,Broken Bow,74728,5745,(580)420-6961,267,16.4,1,42,Rural: Distant,16.3,Regular School District,,,,,,,,
4014970,OK,HOMINY,-96.391356,36.413369,OK-57-I038,Osage County,200 South Pettit Avenue,Hominy,74035,3031,(918)885-6511,568,38.36,4,32,Town: Distant,14.8,Regular School District,,,,,,,,
4015090,OK,HOOKER,-101.21096,36.85806,OK-70-I023,Texas County,PO Box 247,Hooker,73945,247,(580)652-2162,646,45.2,2,43,Rural: Remote,14.3,Regular School District,,,,,,,,
4015120,OK,HOWE,-94.636015,34.9476,OK-40-I067,Le Flore County,P O BOX 259,Howe,74940,259,(918)658-3666,670,39,2,32,Town: Distant,17.2,Regular School District,,,,,,,,
4015210,OK,HUGO,-95.511529,34.010947,OK-12-I039,Choctaw County,208 North Second Street,Hugo,74743,3899,(580)326-6483,1246,79.01,4,33,Town: Remote,15.8,Regular School District,,,1,,,,,
4015240,OK,HULBERT,-95.145046,35.93232,OK-11-I016,Cherokee County,316 Rider Lane,Hulbert,74441,4186,(918)772-2501,577,36.29,3,42,Rural: Distant,15.9,Regular School District,,,,,,,,
4000032,OK,HYDRO-EAKLY,-98.57321,35.551627,OK-08-I011,Blaine County,407 East Seventh Street,Hydro,73048,8409,(405)663-2246,442,31.45,3,42,Rural: Distant,14.1,Regular School District,,,,,,,1,
4015370,OK,IDABEL,-94.825367,33.898191,OK-48-I005,McCurtain County,200 Northeast Avenue C,Idabel,74745,3226,(580)286-7639,1253,83.09,4,33,Town: Remote,15.1,Regular School District,,,,,1,,,
4015420,OK,INDIAHOMA,-98.753866,34.61968,OK-16-I002,Comanche County,307 Chebahtah,Indiahoma,73552,8,(580)246-3448,210,17.22,2,42,Rural: Distant,12.2,Regular School District,,,,,,,,
4015450,OK,INDIANOLA,-95.777602,35.163855,OK-61-I025,Pittsburg County,Post Office Box 119,Indianola,74442,119,(918)558-0800,277,17.71,2,43,Rural: Remote,15.6,Regular School District,,,,,,,,
4015480,OK,INOLA,-95.51151,36.15372,OK-66-I005,Rogers County,P O Box 1149,Inola,74036,1149,(918)543-2255,1271,83.35,3,42,Rural: Distant,15.2,Regular School District,,,3,,,,,
4015690,OK,JAY,-94.796985,36.42463,OK-21-I001,Delaware County,Post Office Box 630,Jay,74346,630,(918)253-4293,1577,107.92,4,42,Rural: Distant,14.6,Regular School District,,,1,,1,,,
4015720,OK,JENKS,-95.96756,36.024617,OK-72-I005,Tulsa County,205 East B Street,Jenks,74037,3906,(918)299-4411,12465,715.26,8,21,Suburb: Large,17.4,Regular School District,,,,,2,,,
4015750,OK,JENNINGS,-96.568524,36.181906,OK-59-C002,Pawnee County,475 North Oak Street,Jennings,74038,9999,(918)757-2536,209,14.2,1,42,Rural: Distant,14.7,Regular School District,,,,,,,,
4015840,OK,JONES,-97.300312,35.561418,OK-55-I009,Oklahoma County,9200 N Hiwassee Rd,Jones,73049,<Null>,(405)399-9215,1113,65.12,3,21,Suburb: Large,17.1,Regular School District,,,1,,1,,,
4015900,OK,JUSTICE,-96.50953,35.115897,OK-67-C054,Seminole County,36507 EW 1310,Wewoka,74884,8821,(405)257-2962,193,13.79,1,41,Rural: Fringe,14,Regular School District,,,,,,,,
4015930,OK,JUSTUS-TIAWAH,-95.561145,36.3087,OK-66-C009,Rogers County,14902 East School Road,Claremore,74019,4434,(918)341-3626,518,36.48,1,31,Town: Fringe,14.2,Regular School District,,,,,,,,
4015990,OK,KANSAS,-94.80451,36.21211,OK-21-I003,Delaware County,Post Office Box 196,Kansas,74347,4003,(918)868-2562,875,62.01,3,43,Rural: Remote,14.1,Regular School District,,,1,,,,,
4016170,OK,KELLYVILLE,-96.214595,35.94422,OK-19-I031,Creek County,Post Office Box 99,Kellyville,74039,99,(918)247-6133,895,60.88,4,41,Rural: Fringe,14.7,Regular School District,,,,,,,,
4016320,OK,KENWOOD,-94.985974,36.31274,OK-21-C030,Delaware County,48625 South 502 Road,Salina,74365,1439,(918)434-5799,97,6,1,43,Rural: Remote,16.2,Regular School District,,,,,,,,
4016350,OK,KEOTA,-94.922997,35.258738,OK-31-I043,Haskell County,110 Northeast 6th Street,Keota,74941,6777,(918)966-3950,407,33.43,2,42,Rural: Distant,12.2,Regular School District,,,,,,,,
4016380,OK,KETCHUM,-95.02617,36.504869,OK-18-I006,Craig County,Post Office Box 720,Ketchum,74349,720,(918)782-5091,621,43.02,3,42,Rural: Distant,14.4,Regular School District,,,,,,,,
4016410,OK,KEYES,-102.25201,36.80601,OK-13-I011,Cimarron County,Post Office Box 47,Keyes,73947,47,(580)546-7231,25,6.03,2,43,Rural: Remote,4.1,Regular School District,,,,,,,,
4000033,OK,KEYS,-94.966217,35.79638,OK-11-I006,Cherokee County,26062 HWY 82,Park Hill,74451,4046,(918)456-4501,741,49.33,2,42,Rural: Distant,15,Regular School District,,,1,,,,,
4016470,OK,KEYSTONE,-96.261297,36.13067,OK-72-C015,Tulsa County,23810 West Highway 51,Sand Springs,74063,5135,(918)363-8711,322,21.88,1,41,Rural: Fringe,14.7,Regular School District,,,,,,,,
4016500,OK,KIEFER,-96.045223,35.944589,OK-19-I018,Creek County,4600 West 151st Street,Kiefer,74041,4512,(918)321-3421,869,49.87,3,21,Suburb: Large,17.4,Regular School District,,,,,,,,
4016530,OK,KILDARE,-97.049344,36.80682,OK-36-C050,Kay County,1265 Church St,Ponca City,74604,1,(580)362-2811,87,9.44,1,41,Rural: Fringe,9.2,Regular School District,,,,,,,,
4016560,OK,KINGFISHER,-97.938853,35.845502,OK-37-I007,Kingfisher County,602 West Chisholm Drive,Kingfisher,73750,<Null>,(405)375-4194,1513,94.43,4,32,Town: Distant,16,Regular School District,,,1,,,,,
4016590,OK,KINGSTON,-96.723205,33.999995,OK-45-I003,Marshall County,Post Office Box 370,Kingston,73439,370,(580)564-9033,1290,80.26,3,42,Rural: Distant,16.1,Regular School District,,,,,1,,,
4016620,OK,KINTA,-95.238815,35.12223,OK-31-I013,Haskell County,Post Office Box 219,Kinta,74552,219,(918)768-3338,207,15.04,2,43,Rural: Remote,13.8,Regular School District,,,,,,,,
4016650,OK,KIOWA,-95.90308,34.722825,OK-61-I014,Pittsburg County,Post Office Box 6,Kiowa,74553,6,(918)432-5631,306,26.59,2,43,Rural: Remote,11.5,Regular School District,,,,,,,,
4016710,OK,KONAWA,-96.760461,34.956179,OK-67-I004,Seminole County,701 West South Street,Konawa,74849,1417,(580)925-3244,636,43.85,3,43,Rural: Remote,14.5,Regular School District,,,,,,,1,
4016720,OK,KREBS,-95.725234,34.940253,OK-61-C009,Pittsburg County,Post Office Box 67,Krebs,74554,67,(918)426-4700,436,27.69,1,33,Town: Remote,15.7,Regular School District,,,,,,,,
4016740,OK,KREMLIN-HILLSDALE,-97.832245,36.54715,OK-24-I018,Garfield County,Post Office Box 198,Kremlin,73753,198,(580)874-2284,290,20.21,2,42,Rural: Distant,14.3,Regular School District,,,,,,,,
4017040,OK,LANE,-95.989585,34.29946,OK-03-C022,Atoka County,Post Office Box 39,Lane,74555,39,(580)889-2743,269,18.67,1,43,Rural: Remote,14.4,Regular School District,,,,,,,,
4017190,OK,LATTA,-96.707266,34.75268,OK-62-I024,Pontotoc County,13925 County Road 1560,Ada,74820,804,(580)332-2092,934,54.43,3,41,Rural: Fringe,17.2,Regular School District,,,1,,,,,
4017220,OK,LAVERNE,-99.896825,36.70706,OK-30-I001,Harper County,Post Office Box 40,Laverne,73848,40,(580)921-3362,471,34.43,2,43,Rural: Remote,13.7,Regular School District,,,1,,,,,
4017250,OK,LAWTON,-98.39526,34.6026,OK-16-I008,Comanche County,Post Office Box 1009,Lawton,73502,1009,(580)357-6900,13799,907.48,25,13,City: Small,15.2,Regular School District,,,1,,,,,
4017280,OK,LE FLORE,-94.98337,34.897513,OK-40-I016,Le Flore County,PO Box 147,LeFlore,74942,147,(918)753-2345,251,17.05,2,43,Rural: Remote,14.7,Regular School District,,,,,,,,
4017310,OK,LEACH,-94.940394,36.20563,OK-21-C014,Delaware County,55979 S 530 Road,Rose,74364,1665,(918)868-2277,153,10.06,1,43,Rural: Remote,15.2,Regular School District,,,1,,,,,
4017370,OK,LEEDEY,-99.34414,35.869005,OK-65-I003,Dewey County,Post Office Box 67,Leedey,73654,67,(580)488-3424,236,20.05,2,43,Rural: Remote,11.8,Regular School District,,,,,,,,
4017580,OK,LEXINGTON,-97.329285,35.018515,OK-14-I057,Cleveland County,420 Northeast Fourth Street,Lexington,73051,<Null>,(405)527-7236,998,65.19,3,31,Town: Fringe,15.3,Regular School District,,,,,,,,
4017700,OK,LIBERTY,-94.51587,35.41853,OK-68-C001,Sequoyah County,Post Office Box 1408,Roland,74954,1408,(918)427-3808,315,20.89,1,42,Rural: Distant,15.1,Regular School District,,,,,,,,
4017760,OK,LIBERTY,-95.954839,35.871228,OK-72-I014,Tulsa County,2727 East 201st Street South,Mounds,74047,5001,(918)366-8496,513,32.85,2,41,Rural: Fringe,15.6,Regular School District,,,,,,,,
4017850,OK,LINDSAY,-97.61269,34.83378,OK-25-I009,Garvin County,800 West Creek Street,Lindsay,73052,6028,(405)756-3131,1226,81.38,3,32,Town: Distant,15.1,Regular School District,,,,,,,,
4017880,OK,LITTLE AXE,-97.198915,35.241284,OK-14-I070,Cleveland County,2000 168th Avenue Northeast,Norman,73026,9010,(405)329-7691,1312,78.51,3,42,Rural: Distant,16.7,Regular School District,,,,,,,,
4018000,OK,LOCUST GROVE,-95.165476,36.198383,OK-46-I017,Mayes County,Post Office Box 399,Locust Grove,74352,399,(918)479-5243,1390,95.74,4,42,Rural: Distant,14.5,Regular School District,,,,,1,,,
4022950,OK,LOMEGA,-98.189599,35.869614,OK-37-I003,Kingfisher County,18319 N 2700 Rd,Omega,73764,6320,(405)729-4215,231,17.07,2,43,Rural: Remote,13.5,Regular School District,,,,,,,,
4018090,OK,LONE GROVE,-97.27627,34.17623,OK-10-I032,Carter County,Post Office Box 1330,Lone Grove,73443,1330,(580)657-3131,1454,92.65,4,42,Rural: Distant,15.7,Regular School District,,,,,,,,
4018240,OK,LONE STAR,-96.118803,35.961126,OK-19-C008,Creek County,2945 S Hickory St,Sapulpa,74066,7147,(918)224-0201,934,52.71,1,21,Suburb: Large,17.7,Regular School District,,,,,,,,
4018270,OK,LONE WOLF,-99.247425,34.989555,OK-38-I002,Kiowa County,P O Box 158,Lone Wolf,73655,158,(580)846-9091,100,11.19,2,42,Rural: Distant,8.9,Regular School District,,,,,,,,
4018390,OK,LOOKEBA SICKLES,-98.368561,35.360768,OK-08-I012,Caddo County,307 W Sickles Ave,Lookeba,73053,9615,(405)457-6300,238,18.57,2,43,Rural: Remote,12.8,Regular School District,,,,,,,,
4018480,OK,LOWREY,-94.92109,36.089197,OK-11-C010,Cherokee County,21132 East 640 Road,Tahlequah,74464,8775,(918)456-4053,144,11.87,1,42,Rural: Distant,12.1,Regular School District,,,,,,,,
4018570,OK,LUKFATA,-94.78383,34.018948,OK-48-C009,McCurtain County,1685 Old Broken Bow Hwy,Broken Bow,74728,5893,(580)584-6834,371,23.26,1,41,Rural: Fringe,16,Regular School District,,,,,,,,
4018630,OK,LUTHER,-97.19337,35.66167,OK-55-I003,Oklahoma County,Post Office Box 430,Luther,73054,430,(405)277-3233,806,52.05,3,42,Rural: Distant,15.5,Regular School District,,,1,,,,,
4018660,OK,MACOMB,-97.0094,35.145203,OK-63-I004,Pottawatomie County,36591 State Highway 59B,Macomb,74852,8098,(405)598-3892,279,18.47,2,42,Rural: Distant,15.1,Regular School District,,,,,,,,
4018700,OK,MADILL,-96.777875,34.086167,OK-45-I002,Marshall County,510 W MCARTHUR,Madill,73446,2846,(580)795-3303,1793,107.91,3,32,Town: Distant,16.6,Regular School District,,,,,,,,
4018780,OK,MANGUM,-99.504313,34.877718,OK-28-I001,Greer County,400 North Pennsylvania Avenue,Mangum,73554,3034,(580)782-3371,743,53.26,3,33,Town: Remote,14,Regular School District,,,1,,,,,
4018840,OK,MANNFORD,-96.35165,36.12017,OK-19-I003,Creek County,136 Evans Avenue,Mannford,74044,3152,(918)865-4062,1493,96.62,5,31,Town: Fringe,15.5,Regular School District,,,2,,,,,
4018870,OK,MANNSVILLE,-96.88792,34.20001,OK-35-C007,Johnston County,Post Office Box 68,Mannsville,73447,1234,(580)371-2892,121,10.07,1,42,Rural: Distant,12,Regular School District,,,,,,,,
4018900,OK,MAPLE,-98.166981,35.527105,OK-09-C162,Canadian County,904 South Maple Road,Calumet,73014,8429,(405)262-5647,177,12.8,1,42,Rural: Distant,13.8,Regular School District,,,,,,,,
4018960,OK,MARBLE CITY,-94.82082,35.583785,OK-68-C035,Sequoyah County,P O Box 10,Marble City,74945,10,(918)775-2135,99,10.15,1,42,Rural: Distant,9.8,Regular School District,,,,,,,,
4018990,OK,MARIETTA,-97.120893,33.93036,OK-43-I016,Love County,800 S 4th Avenue,Marietta,73448,289,(580)276-9444,1109,64.29,3,43,Rural: Remote,17.2,Regular School District,,,,,,,,
4019080,OK,MARLOW,-97.958565,34.645235,OK-69-I003,Stephens County,Post Office Box 73,Marlow,73055,73,(580)658-2719,1443,86.74,3,32,Town: Distant,16.6,Regular School District,,,,,,,,
4019200,OK,MARYETTA,-94.631108,35.841225,OK-01-C022,Adair County,470819 E 810 Rd,Stilwell,74960,9452,(918)696-2285,649,52.5,1,41,Rural: Fringe,12.4,Regular School District,,,,,,,1,
4019260,OK,MASON,-96.35183,35.566477,OK-54-I002,Okfuskee County,374006 E 1000 Road,Mason,74859,5080,(918)623-0231,258,17.18,2,42,Rural: Distant,15,Regular School District,,,,,,,,
4019290,OK,MAUD,-96.779865,35.133181,OK-63-I117,Pottawatomie County,Post Office Box 130,Maud,74854,130,(405)374-2416,275,18.29,2,42,Rural: Distant,15,Regular School District,,,,,,,,
4019380,OK,MAYSVILLE,-97.40846,34.821749,OK-25-I007,Garvin County,600 First Street,Maysville,73057,9551,(405)867-5595,310,22.72,2,42,Rural: Distant,13.6,Regular School District,,,,,,,,
4019440,OK,MCALESTER,-95.76961,34.93398,OK-61-I080,Pittsburg County,Post Office Box 1027,McAlester,74502,1027,(918)423-4771,3053,184.83,8,33,Town: Remote,16.5,Regular School District,,,,,8,,,
4019500,OK,MCCORD,-97.031442,36.666502,OK-57-C077,Osage County,977 South McCord Road,Ponca City,74604,5965,(580)765-8806,329,19.8,1,41,Rural: Fringe,16.6,Regular School District,,,,,,,,
4019410,OK,MCCURTAIN,-94.97378,35.14706,OK-31-I037,Haskell County,Post Office Box 189,McCurtain,74944,189,(918)945-7237,215,20.01,2,42,Rural: Distant,10.7,Regular School District,,,,,,,,
4019560,OK,MCLOUD,-97.09433,35.434013,OK-63-I001,Pottawatomie County,Post Office Box 240,McLoud,74851,240,(405)964-3314,1788,114.15,5,42,Rural: Distant,15.7,Regular School District,,,1,,,,1,
4019620,OK,MEDFORD,-97.735037,36.809168,OK-27-I054,Grant County,301 North Main Street,Medford,73759,1234,(580)395-2392,262,28.86,2,43,Rural: Remote,9.1,Regular School District,,,,,,,,
4019680,OK,MEEKER,-96.892749,35.503282,OK-41-I095,Lincoln County,214 E Carl Hubbell Blvd,Meeker,74855,8400,(405)788-4540,787,54.04,3,42,Rural: Distant,14.6,Regular School District,,,,,,,,
4019800,OK,MERRITT,-99.47168,35.378567,OK-05-I002,Beckham County,19693 East 1130 Road,Elk City,73644,2297,(580)225-5460,815,50.1,2,41,Rural: Fringe,16.3,Regular School District,,,,,,,,
4019860,OK,MIAMI,-94.8775,36.875073,OK-58-I023,Ottawa County,26 North Main,Miami,74354,6323,(918)542-8455,2217,139.94,7,32,Town: Distant,15.8,Regular School District,,,1,,,,,
4019890,OK,MIDDLEBERG,-97.736587,35.106208,OK-26-C096,Grady County,2130 County Road 1317,Blanchard,73010,3515,(405)485-3612,205,11.68,1,41,Rural: Fringe,17.6,Regular School District,,,,,,,,
4014670,OK,MIDWAY,-95.652487,35.554853,OK-49-I027,Muskogee County,Post Office Box 127,Council Hill,74428,127,(918)474-3434,212,14.33,2,42,Rural: Distant,14.8,Regular School District,,,,,,,,
4019950,OK,MIDWEST CITY-DEL CITY,-97.38376,35.46413,OK-55-I052,Oklahoma County,PO Box 10630,Midwest City,73140,1630,(405)737-4461,14097,887.41,23,21,Suburb: Large,15.9,Regular School District,,,,,,,,
4019980,OK,MILBURN,-96.552544,34.239937,OK-35-I029,Johnston County,Post Office Box 429,Milburn,73450,429,(580)443-5522,204,15.07,2,43,Rural: Remote,13.5,Regular School District,,,,,,,1,
4020040,OK,MILL CREEK,-96.823415,34.400555,OK-35-I002,Johnston County,PO Box 118,Mill Creek,74856,118,(580)384-5514,163,14.15,2,42,Rural: Distant,11.5,Regular School District,,,1,,,,,
4020080,OK,MILLWOOD,-97.473752,35.540946,OK-55-I037,Oklahoma County,6724 N Martin Luther King Ave,Oklahoma City,73111,7995,(405)478-1336,981,50.08,3,41,Rural: Fringe,19.6,Regular School District,,,,,,,,
4020100,OK,MINCO,-97.94651,35.31204,OK-26-I002,Grady County,Post Office Box 428,Minco,73059,428,(405)352-4867,562,36.21,3,42,Rural: Distant,15.5,Regular School District,,,3,,,,,
4020160,OK,MOFFETT,-94.44903,35.3904,OK-68-C068,Sequoyah County,701 Belt Ave,Moffett,74946,180,(918)875-3668,346,16.7,1,41,Rural: Fringe,20.7,Regular School District,,,,,,,2,
4020190,OK,MONROE,-94.518863,34.994515,OK-40-C011,Le Flore County,Post Office Box 10,Monroe,74947,10,(918)658-3516,99,7.34,1,42,Rural: Distant,13.5,Regular School District,,,,,,,2,
4020250,OK,MOORE,-97.46594,35.334182,OK-14-I002,Cleveland County,1500 Southeast 4th Street,Moore,73160,8232,(405)735-4200,24638,1336.8,34,21,Suburb: Large,18.4,Regular School District,,,1,,1,,42,
4020280,OK,MOORELAND,-99.20542,36.43803,OK-77-I002,Woodward County,Post Office Box 75,Mooreland,73852,75,(580)994-5388,528,38.97,2,42,Rural: Distant,13.5,Regular School District,,,1,,,,,
4020310,OK,MORRIS,-95.85508,35.60798,OK-56-I003,Okmulgee County,Post Office Box 80,Morris,74445,4815,(918)733-9072,1001,67.87,3,32,Town: Distant,14.7,Regular School District,,,1,,,,,
4020340,OK,MORRISON,-97.008915,36.29615,OK-52-I006,Noble County,PO Box 176,Morrison,73061,176,(580)724-3341,597,38.87,3,42,Rural: Distant,15.4,Regular School District,,,,,,,,
4020430,OK,MOSELEY,-94.629373,36.187308,OK-21-C034,Delaware County,7904 N MOSELEY RD,COLCORD,74338,3449,(918)505-1000,174,13.77,1,41,Rural: Fringe,12.6,Regular School District,,,,,,,,
4020460,OK,MOSS,-96.23126,35.072342,OK-32-I001,Hughes County,8087 East 134 Road,Holdenville,74848,4387,(405)379-2273,273,19.14,2,42,Rural: Distant,14.3,Regular School District,,,,,,,,
4020550,OK,MOUNDS,-96.062013,35.871159,OK-19-I005,Creek County,Post Office Box 189,Mounds,74047,189,(918)827-6100,592,42.01,2,41,Rural: Fringe,14.1,Regular School District,,,,,,,,
4029886,OK,MOUNTAIN VIEW-GOTEBO,-98.77765,35.04369,OK-38-I003,Kiowa County,Rural Route 2 Box 88,Mountain View,73062,9622,(580)347-2211,246,18.86,2,43,Rural: Remote,13,Regular School District,,,,,,,,
4020640,OK,MOYERS,-95.610121,34.351517,OK-64-I022,Pushmataha County,PO BOX 88,MOYERS,74557,88,(580)298-5547,174,15.51,2,43,Rural: Remote,11.2,Regular School District,,,,,,,,
4020880,OK,MULDROW,-94.610054,35.3994,OK-68-I003,Sequoyah County,715 W SHAWNTEL SMITH BLVD,MULDROW,74948,9999,(918)427-7406,1400,89.63,3,31,Town: Fringe,15.6,Regular School District,,,,,,,,
4020910,OK,MULHALL-ORLANDO,-97.407095,36.06431,OK-42-I003,Logan County,Post Office Box 127,mulhall,73063,127,(405)649-2000,239,20.06,2,42,Rural: Distant,11.9,Regular School District,,,,,,,,
4020970,OK,MUSKOGEE,-95.36967,35.748976,OK-51-I020,Muskogee County,202 W BROADWAY,MUSKOGEE,74401,6651,(918)684-3700,5691,331.06,11,32,Town: Distant,17.2,Regular School District,,,,,,,,
4021000,OK,MUSTANG,-97.747001,35.449913,OK-09-I069,Canadian County,12400 SW 15th St,Yukon,73099,3599,(405)376-2461,11902,673.72,16,21,Suburb: Large,17.7,Regular School District,,,,,,,22,
4021120,OK,NASHOBA,-95.17057,34.482295,OK-64-C015,Pushmataha County,Post Office Box 17,Nashoba,74558,17,(918)755-4343,51,4.71,1,43,Rural: Remote,10.8,Regular School District,,,,,,,,
4021180,OK,NAVAJO,-99.229818,34.740574,OK-33-I001,Jackson County,15695 South County Road 210,Altus,73521,8472,(580)482-7742,535,35.11,3,42,Rural: Distant,15.2,Regular School District,,,1,,,,,
4021360,OK,NEW LIMA,-96.596991,35.171859,OK-67-I006,Seminole County,116 Gross Street,Wewoka,74884,6601,(405)257-5771,297,20.83,2,42,Rural: Distant,14.3,Regular School District,,,,,,,,
4021510,OK,NEWCASTLE,-97.600217,35.247893,OK-47-I001,McClain County,101 North Main Street,Newcastle,73065,4104,(405)387-2890,2231,133.03,4,41,Rural: Fringe,16.8,Regular School District,,,,,,,1,
4021540,OK,NEWKIRK,-97.05862,36.881105,OK-36-I125,Kay County,Post Office Box 91,Newkirk,74647,91,(580)362-2388,785,50.57,3,42,Rural: Distant,15.5,Regular School District,,,,,,,,
4021600,OK,NINNEKAH,-97.952293,34.953655,OK-26-I051,Grady County,Post Office Box 275,Ninnekah,73067,275,(405)224-4092,530,33.41,3,42,Rural: Distant,15.9,Regular School District,,,,,,,,
4021630,OK,NOBLE,-97.393985,35.14337,OK-14-I040,Cleveland County,Post Office Box 499,Noble,73068,499,(405)872-3452,2777,161.59,5,22,Suburb: Midsize,17.2,Regular School District,,,,,,,,
4021720,OK,NORMAN,-97.453001,35.217003,OK-14-I029,Cleveland County,131 South Flood Avenue,Norman,73069,5463,(405)364-1339,16085,975.53,25,22,Suburb: Midsize,16.5,Regular School District,,,7,,2,,,
4000802,OK,NORTH ROCK CREEK,-96.905725,35.40553,OK-63-I010,Pottawatomie County,42400 Garrett's Lake Road,Shawnee,74804,9301,(405)275-3473,740,44.77,4,41,Rural: Fringe,16.5,Regular School District,,,,,,,,
4021900,OK,NORWOOD,-95.16454,35.870937,OK-11-C014,Cherokee County,7966 West 790 Road,Hulbert,74441,2880,(918)478-3092,130,13.5,1,42,Rural: Distant,9.6,Regular School District,,,,,,,,
4021930,OK,NOWATA,-95.645081,36.696829,OK-53-I040,Nowata County,707 West Osage Avenue,Nowata,74048,3332,(918)273-3425,793,58.47,3,32,Town: Distant,13.6,Regular School District,,,,,,,,
4022160,OK,OAK GROVE,-96.64152,35.971192,OK-60-C104,Payne County,8409 East Ninth Street,Cushing,74023,6339,(918)352-2889,170,11,1,42,Rural: Distant,15.5,Regular School District,,,,,,,,
4022350,OK,OAKDALE,-97.422292,35.581141,OK-55-C029,Oklahoma County,10901 N SOONER ROAD,EDMOND,73013,8310,(405)771-3373,652,44.24,1,41,Rural: Fringe,14.7,Regular School District,,,,,,,,
4022410,OK,OAKS-MISSION,-94.849764,36.170748,OK-21-I005,Delaware County,Post Office Box 160,OAKS,74359,160,(918)868-2499,200,14.8,2,43,Rural: Remote,13.5,Regular School District,,,,,,,,
4022560,OK,OILTON,-96.584975,36.086415,OK-19-I020,Creek County,Post Office Box 130,Oilton,74052,130,(918)862-0389,276,17.12,2,42,Rural: Distant,16.1,Regular School District,,,,,,,,
4022590,OK,OKARCHE,-97.979685,35.72884,OK-37-I105,Kingfisher County,Post Office Box 276,Okarche,73762,276,(405)263-7300,391,32.33,3,42,Rural: Distant,12.1,Regular School District,,,,,,,,
4022620,OK,OKAY,-95.321235,35.85063,OK-73-I001,Wagoner County,Post Office Box 830,Okay,74446,830,(918)682-0371,371,22.82,2,42,Rural: Distant,16.3,Regular School District,,,,,,,,
4022650,OK,OKEENE,-98.31714,36.116515,OK-06-I009,Blaine County,Post Office Box 409,Okeene,73763,409,(580)822-3268,346,23.25,3,43,Rural: Remote,14.9,Regular School District,,,1,,,,,
4006850,OK,OKEMAH,-96.301067,35.42658,OK-54-I026,Okfuskee County,107 West Date Street,Okemah,74859,4600,(918)623-1874,795,61.07,4,41,Rural: Fringe,13,Regular School District,,,,,,,,
4022770,OK,OKLAHOMA CITY,-97.490937,35.502843,OK-55-I089,Oklahoma County,3100 North Kelley Avenue,Oklahoma City,73111,3906,(405)587-0000,37530,2241.65,59,11,City: Large,16.7,Regular School District,,,,,7,,,
4000021,OK,OKLAHOMA UNION,-95.6202,36.99068,OK-53-I003,Nowata County,Rural Route 1 Box 377-7,South Coffeyville,74072,9756,(918)255-6550,640,43.36,3,42,Rural: Distant,14.8,Regular School District,,,,,,,,
4022800,OK,OKMULGEE,-95.96958,35.63567,OK-56-I001,Okmulgee County,PO Box 1346,Okmulgee,74447,1346,(918)758-2000,1276,83.36,3,32,Town: Distant,15.3,Regular School District,,,,,,,,
4022830,OK,OKTAHA,-95.477835,35.580085,OK-51-I008,Muskogee County,P O Box 9,Oktaha,74450,9,(918)687-7556,702,44.51,2,42,Rural: Distant,15.8,Regular School District,,,,,,,,
4022860,OK,OLIVE,-96.481998,36.028385,OK-19-I017,Creek County,9352 South 436th West Avenue,Drumright,74030,5743,(918)352-9567,285,23.43,2,42,Rural: Distant,12.2,Regular School District,,,1,,,,,
4000797,OK,OLUSTEE-ELDORADO,-99.428745,34.6379,OK-33-I040,Jackson County,PO Box 70,Olustee,73560,70,(580)648-2243,191,18.07,2,42,Rural: Distant,10.6,Regular School District,,,,,,,,
4023040,OK,OOLOGAH-TALALA,-95.70871,36.443325,OK-66-I004,Rogers County,Post Office Box 189,Oologah,74053,189,(918)443-6079,1754,99.78,4,42,Rural: Distant,17.6,Regular School District,,,5,,1,,,
4023070,OK,OPTIMA,-101.21096,36.85806,OK-70-C009,Texas County,RR1 Box 188,Optima,73945,7567,(580)338-6712,53,2.08,1,42,Rural: Distant,25.5,Regular School District,,,,,,,,
4023190,OK,OSAGE,-95.39837,36.307417,OK-46-C043,Mayes County,7960 West 490 Rd,Pryor,74361,4521,(918)825-2550,131,10,1,42,Rural: Distant,13.1,Regular School District,,,,,,,,
4023220,OK,OSAGE HILLS,-96.009037,36.733213,OK-57-C003,Osage County,225 Country Road 2706,Bartlesville,74003,1207,(918)336-6804,172,10.87,1,32,Town: Distant,15.8,Regular School District,,,,,,,,
4023280,OK,OWASSO,-95.853781,36.281833,OK-72-I011,Tulsa County,1501 North Ash Street,Owasso,74055,4599,(918)272-5367,9629,511.9,13,21,Suburb: Large,18.8,Regular School District,,,,,,,,
4023340,OK,PADEN,-96.566455,35.508385,OK-54-I014,Okfuskee County,Post Office Box 370,Paden,74860,1234,(405)932-5053,246,17.13,2,43,Rural: Remote,14.4,Regular School District,,,,,,,,
4023370,OK,PANAMA,-94.67257,35.1632,OK-40-I020,Le Flore County,PO BOX 1680,PANAMA,74951,9999,(918)963-0415,716,41.85,3,41,Rural: Fringe,17.1,Regular School District,,,,,1,,,
