district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,,,,,,,,,
507710,AR,Hermitage School District,33.3885584,-92.1713715,,0,0,0,0,0,0,,,,,,,,,,
507770,AR,Highland School District,36.2852903,-91.5003279,,0,0,0,0,0,0,,,,,,,,,,
500071,AR,Hillcrest School District,36.0290766,-91.341163,,0,0,0,0,0,0,,,,,,,,,,
507840,AR,Hope School District,33.64956,-93.6230599,,0,0,0,0,0,0,,,,,,,,,,
507860,AR,Horatio School District,33.8939755,-94.3256564,,0,0,0,0,0,0,,,,,,,,,,
507890,AR,Hot Springs School District,34.5007064,-93.0714926,,0,0,0,0,6,9,,,,,,,,,,
507990,AR,Hoxie School District,36.0075942,-91.0164014,,0,0,0,0,0,0,,,,,,,,,,
508130,AR,Huntsville School District,36.0079612,-93.7495988,,0,0,0,0,0,0,,,,,,,,,,
500021,AR,Izard Cty Consolidated Schools,36.188893,-91.8544768,,0,0,0,0,0,0,,,,,,,,,,
513230,AR,Jackson County School District,35.7395931,-91.1384165,,0,0,0,0,0,0,,,,,,,,,,
500419,AR,Jacksonville North Pulaski School District,34.912086,-92.137672,,0,0,0,0,0,0,,,,,,,,,,
508240,AR,Jasper School District,35.8761554,-93.4440934,,0,0,0,0,0,0,,,,,,,,,,
507920,AR,Jessieville School District,34.7114051,-93.1740392,,0,0,0,0,0,0,,,,,,,,,,
508280,AR,Jonesboro Public Schools,35.861592,-90.7144952,,0,0,0,0,9,23,,,,,,,,,,
508340,AR,Junction City School District,33.0748162,-92.7935672,,0,0,0,0,0,0,,,,,,,,,,
508490,AR,Kirby School District,34.2613946,-93.6942139,,0,0,0,0,6,9,,,,,,,,,,
500065,AR,Lafayette County School District,33.3696976,-93.6093575,,0,0,0,0,0,0,,,,,,,,,,
508610,AR,Lake Hamilton School District,34.4853691,-93.2563763,,0,20,0,5,5,0,,,,,,,,,,
508640,AR,Lakeside School District,33.2417455,-91.2900227,,0,0,0,0,0,0,,,,,,,,,,
508670,AR,Lakeside School District,34.434006,-93.0103585,,0,0,0,0,0,0,,,,,,,,,,
508700,AR,Lamar School District,35.5580155,-93.3219785,,0,0,0,0,0,0,,,,,,,,,,
508730,AR,Lavaca Public Schools,35.3570833,-94.1597858,,0,0,0,0,0,0,,,,,,,,,,
500082,AR,Lawrence County School District,36.0750935,-91.1968978,,0,0,0,0,0,0,,,,,,,,,,
503420,AR,Lead Hill School District,36.4244427,-92.9427159,,0,0,0,0,0,0,,,,,,,,,,
509360,AR,Lee County School District,34.7795048,-90.7797172,,0,0,0,0,0,0,,,,,,,,,,
508940,AR,Lincoln School District,35.8879283,-94.4400118,,0,0,0,0,0,0,,,,,,,,,,
509000,AR,Little Rock School District,34.7205788,-92.3472913,,0,0,0,0,0,0,,,,,,,,,,
509060,AR,Lonoke School District,34.7740889,-91.931774,,0,0,0,0,0,0,,,,,,,,,,
509150,AR,Magazine Schools,35.1736421,-93.7636974,,0,0,0,0,0,0,,,,,,,,,,
509190,AR,Magnet Cove School District,34.470846,-92.8401215,,0,0,0,0,0,0,,,,,,,,,,
500044,AR,Magnolia School District,33.2852786,-93.2094244,,0,0,0,0,0,0,,,,,,,,,,
509240,AR,Malvern Special School District,34.1996585,-92.7176453,,0,0,0,0,0,0,,,,,,,,,,
509270,AR,Mammoth Spring Schools,36.4455752,-91.4441198,,0,0,0,0,0,0,,,,,,,,,,
500046,AR,Manila School District,35.807825,-90.2045584,,0,0,0,0,0,0,,,,,,,,,,
509330,AR,Mansfield School District,35.0487564,-94.2101544,,0,0,0,0,0,0,,,,,,,,,,
509390,AR,Marion School District,35.2922918,-90.2553123,,0,0,0,0,0,0,,,,,,,,,,
509420,AR,Marked Tree School District,35.5062292,-90.4671592,,0,0,0,0,0,0,,,,,,,,,,
500016,AR,Marmaduke School District,36.2011066,-90.4204621,,0,0,0,0,0,0,,,,,,,,,,
509510,AR,Marvell School District,34.3003748,-90.9756376,,0,0,0,0,0,0,,,,,,,,,,
509540,AR,Mayflower School District,34.9677118,-92.4174707,,0,0,0,0,0,0,,,,,,,,,,
509570,AR,Maynard School District,36.4410471,-90.9565086,,0,0,0,0,0,0,,,,,,,,,,
509600,AR,McCrory School District,35.2445356,-91.1440877,,0,0,0,0,0,0,,,,,,,,,,
509630,AR,McGehee School District,33.7558246,-91.2689323,,0,0,0,0,0,0,,,,,,,,,,
509720,AR,Melbourne School District,36.0111991,-91.8917452,,0,0,0,0,0,0,,,,,,,,,,
509750,AR,Mena Public Schools,34.5358214,-94.1806632,,0,0,0,0,0,0,,,,,,,,,,
500020,AR,Midland School District,35.5835693,-91.6491238,,0,0,0,0,0,0,,,,,,,,,,
509780,AR,Mineral Springs School District,33.7706955,-93.8827651,,0,0,0,0,0,0,,,,,,,,,,
509840,AR,Monticello School District,33.679809,-91.8029386,,0,0,0,0,0,0,,,,,,,,,,
509990,AR,Mount Ida School District,34.5884323,-93.5274166,,0,0,0,0,0,0,,,,,,,,,,
510080,AR,Mount Vernon-Enola School District,35.2156776,-92.1576295,,0,0,0,0,0,0,,,,,,,,,,
500043,AR,Mountain Home School District,36.3912996,-92.3926811,,0,0,0,0,0,0,,,,,,,,,,
510170,AR,Mountain Pine School District,34.5811063,-93.2295374,,0,0,0,0,0,0,,,,,,,,,,
510200,AR,Mountain View School District,35.8406275,-92.1676262,,0,0,0,0,5,15,,,,,,,,,,
510260,AR,Mountainburg Schools,35.6771415,-94.130623,,0,0,0,0,0,0,,,,,,,,,,
510290,AR,Mulberry School District,35.5477889,-93.9976666,,0,0,0,0,0,0,,,,,,,,,,
510380,AR,Nashville School District,33.9870338,-93.884037,,0,0,0,0,0,0,,,,,,,,,,
510410,AR,Nemo Vista School District,35.3644082,-92.5821716,,0,0,0,0,0,0,,,,,,,,,,
510440,AR,Nettleton School District,35.8157793,-90.6380134,,0,0,0,0,5,21,,,,,,,,,,
500030,AR,Nevada School District,33.5844424,-93.3048506,,0,0,0,0,0,0,,,,,,,,,,
500023,AR,Newport School District,35.5101743,-91.2012825,,0,0,0,0,0,0,,,,,,,,,,
510560,AR,Norfork Schools,36.1703715,-92.2924258,,0,0,0,0,0,0,,,,,,,,,,
510680,AR,North Little Rock School District,34.7800016,-92.252255,,0,20,0,9,5,0,,,,,,,,,,
510920,AR,Omaha School District,36.4392999,-93.1776708,,0,0,0,0,0,0,,,,,,,,,,
510950,AR,Osceola School District,35.6637404,-89.9602939,,0,0,0,0,0,0,,,,,,,,,,
500073,AR,Ouachita River School District,34.5241931,-93.9352543,,0,0,0,0,0,0,,,,,,,,,,
510980,AR,Ouachita School District,34.2227217,-92.9466417,,0,0,0,0,0,0,,,,,,,,,,
500076,AR,Ozark Mountain School District,36.1169982,-92.8566552,,0,0,0,0,0,0,,,,,,,,,,
511010,AR,Ozark School District,35.5892175,-93.8296471,,0,7,0,0,6,0,,,,,,,,,,
500051,AR,Palestine-Wheatley School District,34.9723459,-91.0030323,,0,0,0,0,0,0,,,,,,,,,,
511070,AR,Pangburn School District,35.424269,-91.835671,,0,0,0,0,0,0,,,,,,,,,,
500017,AR,Paragould School District,36.1078289,-90.5866176,,0,0,0,0,0,0,,,,,,,,,,
511130,AR,Paris School District,35.2688075,-93.5909354,,0,0,0,0,0,0,,,,,,,,,,
511220,AR,Parkers Chapel School District,33.139674,-92.7355575,,0,0,0,0,0,0,,,,,,,,,,
503030,AR,Pea Ridge School District,36.4664626,-94.0737164,,0,0,0,0,0,0,,,,,,,,,,
511340,AR,Perryville School District,34.9189781,-93.0097444,,0,0,0,0,0,0,,,,,,,,,,
511370,AR,Piggott School District,36.4137541,-90.2055386,,0,7,0,0,6,0,,,,,,,,,,
500026,AR,Pine Bluff School District,34.1636116,-91.8986344,,0,23,0,6,10,0,,,,,,,,,,
511610,AR,Pocahontas School District,36.2595408,-90.9882745,,0,0,0,0,0,0,,,,,,,,,,
511700,AR,Pottsville Public Schools,35.2201518,-93.0552158,,0,0,0,0,0,0,,,,,,,,,,
511730,AR,Poyen School District,34.327108,-92.6535874,,0,0,0,0,0,0,,,,,,,,,,
511760,AR,Prairie Grove School District,35.9858214,-94.3426125,,0,0,0,0,0,0,,,,,,,,,,
511820,AR,Prescott School District,33.8002985,-93.3046341,,0,0,0,0,0,0,,,,,,,,,,
511850,AR,Pulaski County Special School District,34.8607854,-92.7597928,,0,0,0,0,7,26,,,,,,,,,,
511880,AR,Quitman School District,35.3863135,-92.2110271,,0,0,0,0,0,0,,,,,,,,,,
504370,AR,Rector School District,36.3016307,-90.2742723,,0,0,0,0,0,0,,,,,,,,,,
500045,AR,Rivercrest School District,35.6351245,-90.0716348,,0,0,0,0,0,0,,,,,,,,,,
500012,AR,Riverside School District,35.7299504,-90.4132426,,0,0,0,0,0,0,,,,,,,,,,
508400,AR,Riverview School District,35.153926,-91.6084825,,0,0,0,0,0,0,,,,,,,,,,
511970,AR,Rogers Public Schools,36.3462107,-94.0267533,,0,35,0,6,11,0,,,,,,,,,,
512000,AR,Rose Bud School District,35.3109632,-92.0371492,,0,0,0,0,0,0,,,,,,,,,,
512060,AR,Russellville Schools,35.3081371,-93.1668752,,0,30,0,9,11,0,,,,,,,,,,
512090,AR,Salem School District,36.3681771,-91.8154263,,0,0,0,0,0,0,,,,,,,,,,
512180,AR,Scranton School District,35.3492618,-93.5209894,,0,0,0,0,0,0,,,,,,,,,,
509480,AR,Searcy County School District,35.8820185,-92.6470345,,0,0,0,0,0,0,,,,,,,,,,
512210,AR,Searcy School District,35.2981426,-91.8281395,,0,0,0,0,0,0,,,,,,,,,,
500015,AR,Sheridan School District,34.3021859,-92.3973196,,0,0,0,0,0,0,,,,,,,,,,
512420,AR,Shirley School District,35.6483786,-92.3231462,,0,0,0,0,0,0,,,,,,,,,,
512450,AR,Siloam Springs Schools,36.1454492,-94.455031,,0,0,0,0,0,0,,,,,,,,,,
512480,AR,Sloan-Hendrix School District,36.2465987,-91.2093609,,0,0,0,0,0,0,,,,,,,,,,
512510,AR,Smackover-Norphlet School District,33.3179237,-92.8034009,,0,0,0,0,0,0,,,,,,,,,,
512520,AR,South Conway County School District,35.1764499,-92.687238,,0,0,0,0,0,0,,,,,,,,,,
510320,AR,South Pike County School District,34.0805599,-93.6001474,,0,0,0,0,0,0,,,,,,,,,,
512570,AR,South Side-Bee Branch School District,35.4426505,-92.3774339,,0,0,0,0,0,0,,,,,,,,,,
512540,AR,Southside School District,35.6868674,-91.596215,,0,0,0,0,0,0,,,,,,,,,,
512630,AR,Spring Hill School District,33.5510579,-93.6616686,,0,0,0,0,0,0,,,,,,,,,,
512660,AR,Springdale School District,36.182697,-94.1198368,,0,59,0,11,18,0,,,,,,,,,,
500028,AR,Star City School District,33.9684668,-91.8081706,,0,0,0,0,0,0,,,,,,,,,,
512930,AR,Strong School District,33.1209517,-92.2972614,,0,0,0,0,0,0,,,,,,,,,,
512960,AR,Stuttgart School District,34.4606791,-91.4931195,,0,0,0,0,0,0,,,,,,,,,,
513110,AR,Texarkana School District,33.4682225,-93.9286728,,0,7,0,8,7,0,,,,,,,,,,
500047,AR,Trumann Schools,35.6420632,-90.573632,,0,0,0,0,0,0,,,,,,,,,,
500079,AR,Two Rivers School District,34.919868,-93.3918248,,0,0,0,0,0,0,,,,,,,,,,
513350,AR,Valley Springs School District,36.1683195,-93.0022865,,0,0,0,0,0,0,,,,,,,,,,
513380,AR,Valley View School District,35.7590366,-90.7947828,,0,0,0,0,0,0,,,,,,,,,,
513410,AR,Van Buren School District,35.4407541,-94.2988725,,0,32,0,7,7,0,,,,,,,,,,
513530,AR,Vilonia School District,35.0692689,-92.2307809,,0,0,0,0,0,0,,,,,,,,,,
513560,AR,Viola School District,36.380204,-92.0606676,,0,0,0,0,0,0,,,,,,,,,,
513680,AR,Waldron School District,34.8531973,-94.0519539,,0,0,0,0,0,0,,,,,,,,,,
500006,AR,Warren School District,33.6126116,-92.1272377,,0,0,0,0,0,0,,,,,,,,,,
513930,AR,Watson Chapel School District,34.1451136,-92.1455959,,0,15,0,10,8,0,,,,,,,,,,
514010,AR,West Fork School District,35.8486353,-94.198993,,0,0,0,0,0,0,,,,,,,,,,
508040,AR,West Memphis School District,35.0106638,-90.3818317,,0,26,0,5,8,0,,,,,,,,,,
514040,AR,West Side School District,35.6035645,-92.1424011,,0,0,0,0,0,0,,,,,,,,,,
500041,AR,Western Yell County School District,35.1128646,-93.5239658,,0,0,0,0,0,0,,,,,,,,,,
504020,AR,Westside Consolidated School District,35.8589101,-90.9067451,,0,0,0,0,0,0,,,,,,,,,,
514020,AR,Westside School District,35.4664473,-93.6399884,,0,0,0,0,0,0,,,,,,,,,,
504170,AR,White County Central School District,35.3814759,-91.6849861,,0,0,0,0,0,0,,,,,,,,,,
514140,AR,White Hall School District,34.3617894,-92.1335114,,0,0,0,0,0,0,,,,,,,,,,
514370,AR,Wonderview School District,35.3650153,-92.7572671,,0,0,0,0,0,0,,,,,,,,,,
514400,AR,Woodlawn School District,33.8732549,-92.0322959,,0,0,0,0,0,0,,,,,,,,,,
514430,AR,Wynne Public Schools,35.2371843,-90.7489813,,0,11,0,6,11,0,,,,,,,,,,
514490,AR,Yellville-Summit School District,36.2384114,-92.6822224,,0,0,0,0,0,0,,,,,,,,,,
6000030,AS,American Samoa Department of Education,-14.267159,-170.6682674,,,,,,,,,,,,,,,,,
400001,AZ,Cave Creek Unified District,33.7682294,-111.8588413,,,,,,,,,,,,,,,,,
400003,AZ,Chino Valley Unified District,34.8664778,-112.4595589,,,,,,,,,,,,,,,,,
400004,AZ,Clarkdale-Jerome Elementary District,34.7488572,-112.1120281,,,,,,,,,,,,,,,,,
400005,AZ,Salome Consolidated Elementary District,33.5987726,-113.8244639,,,,,,,,,,,,,,,,,
400021,AZ,Colorado City Unified District,36.6872576,-113.1156932,,,,,,,,,,,,,,,,,
400022,AZ,Vernon Elementary District,34.2156642,-109.6915379,,,,,,,,,,,,,,,,,
400023,AZ,Pinon Unified District,36.1323302,-110.3498472,,,,,,,,,,,,,,,,,
400026,AZ,Heber-Overgaard Unified District,34.4652577,-110.5612027,,,,,,,,,,,,,,,,,
400082,AZ,Colorado River Union High School District,35.1052137,-114.4678343,,,,,,,,,,,,,,,,,
400212,AZ,Benson Unified School District,32.1545717,-110.2323326,,,,,,,,,,,,,,,,,
400295,AZ,Kingman Unified School District,35.5697849,-114.1715228,,,,,,,,,,,,,,,,,
400450,AZ,Agua Fria Union High School District,33.4814273,-112.407871,,,,,,,,,,,,,,,,,
400480,AZ,Aguila Elementary District,33.8163223,-113.236356,,,,,,,,,,,,,,,,,
400520,AZ,Ajo Unified District,32.4183559,-112.8214268,,,,,,,,,,,,,,,,,
400600,AZ,Alhambra Elementary District,33.5085619,-112.1364587,,,,,,,,,,,,,,,,,
400630,AZ,Alpine Elementary District,33.8042604,-109.2453018,,,,,,,,,,,,,,,,,
400680,AZ,Amphitheater Unified District,32.4129772,-110.9635991,,,,,,,,,,,,,,,,,
400720,AZ,Antelope Union High School District,32.9920489,-113.8173717,,,,,,,,,,,,,,,,,
400750,AZ,Apache Elementary District,31.6685669,-109.1614324,,,,,,,,,,,,,,,,,
400790,AZ,Apache Junction Unified District,33.3844844,-111.4222049,,,,,,,,,,,,,,,,,
400840,AZ,Arlington Elementary District,33.3354864,-113.0477539,,,,,,,,,,,,,,,,,
400870,AZ,Ash Creek Elementary District,31.8790558,-109.5397127,,,,,,,,,,,,,,,,,
400910,AZ,Ash Fork Joint Unified District,35.1600326,-112.551179,,,,,,,,,,,,,,,,,
400960,AZ,Avondale Elementary District,33.431745,-112.3865615,,,,,,,,,,,,,,,,,
401000,AZ,Bagdad Unified School District,34.5733844,-113.1438803,,,,,,,,,,,,,,,,,
401050,AZ,Balsz Elementary District,33.4618596,-111.9735783,,,,,,,,,,,,,,,,,
401080,AZ,Beaver Creek Elementary District,34.6947235,-111.6731517,,,,,,,,,,,,,,,,,
401160,AZ,Bicentennial Union High School District,33.6694969,-113.9521527,,,,,,,,,,,,,,,,,
401180,AZ,Bisbee Unified District,31.4723333,-109.8301165,,,,,,,,,,,,,,,,,
401230,AZ,Blue Elementary District,33.5107217,-109.1291269,,,,,,,,,,,,,,,,,
401260,AZ,Bonita Elementary District,32.5683405,-110.1371469,,,,,,,,,,,,,,,,,
401290,AZ,Bouse Elementary District,33.9430233,-114.0220293,,,,,,,,,,,,,,,,,
401330,AZ,Bowie Unified District,32.2845813,-109.4934658,,,,,,,,,,,,,,,,,
401380,AZ,Buckeye Elementary District,33.2665286,-112.596067,,,,,,,,,,,,,,,,,
401410,AZ,Buckeye Union High School District,33.3198987,-112.811794,,,,,,,,,,,,,,,,,
401460,AZ,Sierra Vista Unified District,31.5211106,-110.216504,,,,,,,,,,,,,,,,,
401500,AZ,Bullhead City School District,35.3625685,-114.5429171,,,,,,,,,,,,,,,,,
401600,AZ,Camp Verde Unified District,34.4869611,-111.7853688,,,,,,,,,,,,,,,,,
401650,AZ,Canon Elementary District,34.2055081,-112.2145454,,,,,,,,,,,,,,,,,
401680,AZ,Cartwright Elementary District,33.4857188,-112.1973735,,,,,,,,,,,,,,,,,
401710,AZ,Casa Grande Elementary District,32.8364877,-111.7909508,,,,,,,,,,,,,,,,,
401740,AZ,Casa Grande Union High School District,32.8391529,-111.9208947,,,,,,,,,,,,,,,,,
401760,AZ,Catalina Foothills Unified District,32.3154985,-110.8843712,,,,,,,,,,,,,,,,,
401810,AZ,Cedar Unified District,35.7645907,-110.4003356,,,,,,,,,,,,,,,,,
401870,AZ,Chandler Unified District,33.259646,-111.810465,,,,,,,,,,,,,,,,,
401920,AZ,Chevelon Butte School District,34.5200702,-110.9498383,,,,,,,,,,,,,,,,,
401940,AZ,Chinle Unified District,36.1563867,-109.5287026,,,,,,,,,,,,,,,,,
402130,AZ,Cochise Elementary District,32.1078105,-110.0047824,,,,,,,,,,,,,,,,,
402190,AZ,Concho Elementary District,34.4449495,-109.709531,,,,,,,,,,,,,,,,,
402220,AZ,Congress Elementary District,34.1958501,-113.0418148,,,,,,,,,,,,,,,,,
402250,AZ,Continental Elementary District,31.8113004,-110.9310852,,,,,,,,,,,,,,,,,
402320,AZ,Coolidge Unified District,33.0119694,-111.588248,,,,,,,,,,,,,,,,,
402370,AZ,Cottonwood-Oak Creek Elementary District,34.8457669,-112.0405558,,,,,,,,,,,,,,,,,
402400,AZ,Crane Elementary District,32.6726998,-114.6893594,,,,,,,,,,,,,,,,,
402430,AZ,Creighton Elementary District,33.4931566,-112.0140642,,,,,,,,,,,,,,,,,
402460,AZ,Crown King Elementary District,34.1926943,-112.3195454,,,,,,,,,,,,,,,,,
402490,AZ,Double Adobe Elementary District,31.4876788,-109.6698151,,,,,,,,,,,,,,,,,
402530,AZ,Douglas Unified District,31.4276772,-109.2718206,,,,,,,,,,,,,,,,,
402600,AZ,Duncan Unified District,32.7509867,-109.1966461,,,,,,,,,,,,,,,,,
402690,AZ,Dysart Unified District,33.6284077,-112.4161029,,,,,,,,,,,,,,,,,
402710,AZ,Eagle Elementary District,33.4834297,-109.2829279,,,,,,,,,,,,,,,,,
402760,AZ,Elfrida Elementary District,31.7444566,-109.645068,,,,,,,,,,,,,,,,,
402790,AZ,Eloy Elementary District,32.6133217,-111.5963833,,,,,,,,,,,,,,,,,
402820,AZ,Empire Elementary District,31.8208162,-110.5926716,,,,,,,,,,,,,,,,,
402860,AZ,Flagstaff Unified District,35.1567691,-111.3476214,,,,,,,,,,,,,,,,,
402920,AZ,Florence Unified School District,32.949929,-111.2283858,,,,,,,,,,,,,,,,,
403010,AZ,Flowing Wells Unified District,32.2960635,-111.0258593,,,,,,,,,,,,,,,,,
403040,AZ,Fountain Hills Unified District,33.6074523,-111.722236,,,,,,,,,,,,,,,,,
403060,AZ,Fowler Elementary District,33.4337602,-112.2152115,,,,,,,,,,,,,,,,,
403080,AZ,Fredonia-Moccasin Unified District,36.6176875,-112.29928,,,,,,,,,,,,,,,,,
403150,AZ,Fort Huachuca Accommodation District,31.5672964,-110.3302287,,,,,,,,,,,,,,,,,
403200,AZ,Fort Thomas Unified District,33.2111779,-110.1086483,,,,,,,,,,,,,,,,,
403240,AZ,Gadsden Elementary District,32.5324826,-114.7739783,,,,,,,,,,,,,,,,,
403290,AZ,Ganado Unified District,35.6676446,-109.6060032,,,,,,,,,,,,,,,,,
403310,AZ,Gila Bend Unified District,32.8019176,-112.7584995,,,,,,,,,,,,,,,,,
403400,AZ,Gilbert Unified District,33.3480491,-111.7269826,,,,,,,,,,,,,,,,,
403420,AZ,Glendale Elementary District,33.5402228,-112.196955,,,,,,,,,,,,,,,,,
403450,AZ,Glendale Union High School District,33.5743168,-112.1351943,,,,,,,,,,,,,,,,,
403500,AZ,Globe Unified District,33.4673741,-110.784864,,,,,,,,,,,,,,,,,
403550,AZ,Grand Canyon Unified District,35.9784936,-112.1007282,,,,,,,,,,,,,,,,,
403660,AZ,Hackberry School District,35.54422,-113.7548206,,,,,,,,,,,,,,,,,
403730,AZ,Hayden-Winkelman Unified District,33.186656,-110.7777181,,,,,,,,,,,,,,,,,
403780,AZ,Higley Unified District,33.2898285,-111.7055802,,,,,,,,,,,,,,,,,
403820,AZ,Holbrook Unified District,35.1309592,-110.0714366,,,,,,,,,,,,,,,,,
403870,AZ,Humboldt Unified District,34.5799161,-112.1736513,,,,,,,,,,,,,,,,,
403900,AZ,Hyder Elementary District,32.9435066,-113.4978893,,,,,,,,,,,,,,,,,
403950,AZ,Indian Oasis-Baboquivari Unified District,32.0833805,-112.066956,,,,,,,,,,,,,,,,,
403960,AZ,Isaac Elementary District,33.4667029,-112.1437256,,,,,,,,,,,,,,,,,
403990,AZ,J. O. Combs Unified School District,33.2496505,-111.4848627,,,,,,,,,,,,,,,,,
404010,AZ,Joseph City Unified District,35.07961,-110.2839243,,,,,,,,,,,,,,,,,
404060,AZ,Kayenta Unified District,36.6208025,-110.4254245,,,,,,,,,,,,,,,,,
404170,AZ,Kirkland Elementary District,34.403966,-112.6427546,,,,,,,,,,,,,,,,,
404200,AZ,Klondyke Elementary District,32.8034734,-110.2610925,,,,,,,,,,,,,,,,,
404230,AZ,Kyrene Elementary District,33.283026,-112.0146633,,,,,,,,,,,,,,,,,
404280,AZ,Lake Havasu Unified District,34.5451498,-114.303192,,,,,,,,,,,,,,,,,
404290,AZ,Laveen Elementary District,33.3643348,-112.1600498,,,,,,,,,,,,,,,,,
404320,AZ,Liberty Elementary District,33.2724119,-112.4273626,,,,,,,,,,,,,,,,,
404380,AZ,Litchfield Elementary District,33.5008817,-112.4138178,,,,,,,,,,,,,,,,,
404410,AZ,Littlefield Unified District,36.4460816,-113.6336219,,,,,,,,,,,,,,,,,
404440,AZ,Littleton Elementary District,33.4086176,-112.3162044,,,,,,,,,,,,,,,,,
404500,AZ,Madison Elementary District,33.5258127,-112.0458166,,,,,,,,,,,,,,,,,
404530,AZ,Maine Consolidated School District,35.2852492,-111.9671823,,,,,,,,,,,,,,,,,
404570,AZ,Mammoth-San Manuel Unified District,32.6553292,-110.5759899,,,,,,,,,,,,,,,,,
404630,AZ,Marana Unified District,32.3804501,-111.2924291,,,,,,,,,,,,,,,,,
404720,AZ,Maricopa Unified School District,33.0361723,-112.0799574,,,,,,,,,,,,,,,,,
404770,AZ,Altar Valley Elementary District,31.9588543,-111.3656669,,,,,,,,,,,,,,,,,
404820,AZ,Mayer Unified District,34.2197183,-111.9254128,,,,,,,,,,,,,,,,,
404860,AZ,McNary Elementary District,34.0550118,-109.7083755,,,,,,,,,,,,,,,,,
404920,AZ,McNeal Elementary District,31.5594248,-109.596339,,,,,,,,,,,,,,,,,
404970,AZ,Mesa Unified District,33.4544563,-111.723669,,,,,,,,,,,,,,,,,
405030,AZ,Miami Unified District,33.5188619,-110.9581986,,,,,,,,,,,,,,,,,
405070,AZ,Mingus Union High School District,34.8350635,-112.0838977,,,,,,,,,,,,,,,,,
405100,AZ,Mobile Elementary District,33.0482518,-112.3418597,,,,,,,,,,,,,,,,,
405190,AZ,Mohave Valley Elementary District,34.951105,-114.4266033,,,,,,,,,,,,,,,,,
405220,AZ,Mohawk Valley Elementary District,32.9615147,-113.7419939,,,,,,,,,,,,,,,,,
