district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
0505170,33.4999080,-091.4329578,Chicot County,353,36,2,Dermott School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505190,34.9710338,-091.5544058,Prairie County,587,43,2,Des Arc Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505340,34.1522623,-093.9933389,Howard County,571,76,2,Dierks School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505410,34.3335343,-091.8969238,Jefferson County,1047,86,3,Dollarway School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505430,35.5065999,-093.1299694,Pope County,1391,123,3,Dover School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505470,33.5884688,-091.7678830,Drew County,1109,83,3,Drew Central School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505500,33.9169891,-091.5189128,Desha County,1259,115,4,Dumas School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505550,35.3024781,-090.4459244,Crittenden County,564,81,2,Earle School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505580,35.0083094,-092.6398311,Perry County,684,59,2,East End School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505680,33.1964354,-092.5696927,Union County,4296,316,7,El Dorado School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505760,35.9525811,-093.9967502,Washington County,1309,104,4,Elkins School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505850,34.5737609,-091.9230072,Lonoke County,699,61,2,England School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0505970,36.3859358,-093.7574828,Carroll County,629,58,3,Eureka Springs School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506060,33.5691472,-092.9592031,Ouachita County,2461,192,5,Camden Fairview School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506090,36.0620761,-094.2795042,Washington County,2511,194,5,Farmington School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506120,36.0816418,-094.1029431,Washington County,10334,705,16,Fayetteville School District,AR,2020-09-07,,,,,5,15,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506150,36.2754390,-092.5758610,Marion County,942,83,3,Flippin School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506210,33.8954841,-092.5429901,Dallas County,787,67,2,Fordyce School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506240,33.7141009,-094.4007784,Little River County,526,48,2,Foreman School District,AR,2020-09-07,,6,,0,5,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506270,35.0445815,-090.7538147,St. Francis County,2531,167,5,Forrest City School District,AR,2020-09-07,,,,,5,21,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506330,35.3577068,-094.3747200,Sebastian County,14701,1045,26,Fort Smith Public Schools,AR,2020-09-07,,82,,13,24,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506360,33.1661941,-093.9069667,Miller County,1178,87,3,Fouke School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506420,34.6235810,-092.8983902,Garland County,1414,111,3,Fountain Lake School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506540,36.2626868,-094.4510576,Benton County,1442,134,4,Gentry Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506630,34.4351801,-092.7054767,Hot Spring County,1061,77,3,Glen Rose School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506690,34.2685270,-093.3749235,Pike County,1003,84,3,Centerpoint School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506840,36.4406872,-094.4582771,Benton County,1937,142,4,Gravette School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506870,36.3601750,-093.4101856,Carroll County,1363,129,3,Green Forest School District,AR,2020-09-07,,,,,6,26,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506900,35.2236590,-092.4031305,Faulkner County,3600,219,7,Greenbrier School District,AR,2020-09-07,,10,,5,8,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506930,35.8182840,-094.0817393,Washington County,766,70,3,Greenland Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0506990,35.2246375,-094.2302930,Sebastian County,3858,300,6,Greenwood School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507110,33.9134034,-093.1389087,Clark County,746,62,3,Gurdon School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507140,35.3175798,-092.3363677,Faulkner County,364,38,2,Guy-Perkins Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507170,35.0813740,-094.3922800,Sebastian County,796,87,2,Hackett Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507230,33.5031863,-092.5171382,Calhoun County,593,47,2,Hampton School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507290,33.8404576,-092.8184157,Ouachita County,985,93,4,Harmony Grove School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507320,34.5096230,-092.6455995,Saline County,1251,89,4,Harmony Grove School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507350,35.5718528,-090.8337710,Poinsett County,1191,100,4,Harrisburg School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507380,36.2199130,-093.1545968,Boone County,2686,227,5,Harrison School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507530,34.7127046,-091.5412514,Prairie County,603,50,2,Hazen School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507560,35.4806759,-092.0136795,Cleburne County,1602,124,3,Heber Springs School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507620,35.6110088,-092.9109049,Pope County,576,56,2,Hector School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507680,34.5050913,-090.6446509,Phillips County,1274,112,2,Helena-West Helena School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507710,33.3885584,-092.1713715,Bradley County,473,42,2,Hermitage School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507740,35.3627391,-090.8127763,Cross County,620,55,2,Cross County School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507770,36.2852903,-091.5003279,Sharp County,1639,153,3,Highland School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507840,33.6495600,-093.6230599,Hempstead County,2239,202,6,Hope School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507860,33.8939755,-094.3256564,Sevier County,864,83,2,Horatio School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507890,34.5007064,-093.0714926,Garland County,3658,255,6,Hot Springs School District,AR,2020-09-07,,,,,6,9,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507920,34.7114051,-093.1740392,Garland County,888,67,3,Jessieville School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0507990,36.0075942,-091.0164014,Lawrence County,877,89,2,Hoxie School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508040,35.0106638,-090.3818317,Crittenden County,5385,433,10,West Memphis School District,AR,2020-09-07,,26,,5,8,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508130,36.0079612,-093.7495988,Madison County,2287,186,6,Huntsville School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508240,35.8761554,-093.4440934,Newton County,907,115,6,Jasper School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508280,35.8615920,-090.7144952,Craighead County,6795,409,11,Jonesboro Public Schools,AR,2020-09-07,,,,,9,23,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508340,33.0748162,-092.7935672,Union County,656,76,2,Junction City School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508400,35.1539260,-091.6084825,White County,1252,125,4,Riverview School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508490,34.2613946,-093.6942139,Pike County,380,43,2,Kirby School District,AR,2020-09-07,,,,,6,9,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508610,34.4853691,-093.2563763,Garland County,4490,261,6,Lake Hamilton School District,AR,2020-09-07,,20,,5,5,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508640,33.2417455,-091.2900227,Chicot County,1052,91,4,Lakeside School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508670,34.4340060,-093.0103585,Garland County,3603,238,4,Lakeside School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508700,35.5580155,-093.3219785,Johnson County,1419,113,3,Lamar School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508730,35.3570833,-094.1597858,Sebastian County,880,84,3,Lavaca Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0508940,35.8879283,-094.4400118,Washington County,1184,112,3,Lincoln School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509000,34.7205788,-092.3472913,Pulaski County,23368,1625,44,Little Rock School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509060,34.7740889,-091.9317740,Lonoke County,1780,138,4,Lonoke School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509150,35.1736421,-093.7636974,Logan County,586,52,2,Magazine Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509190,34.4708460,-092.8401215,Hot Spring County,760,80,2,Magnet Cove School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509240,34.1996585,-092.7176453,Hot Spring County,2020,165,4,Malvern Special School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509270,36.4455752,-091.4441198,Fulton County,515,54,2,Mammoth Spring Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509330,35.0487564,-094.2101544,Scott County,779,88,3,Mansfield School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509360,34.7795048,-090.7797172,Lee County,751,83,2,Lee County School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509390,35.2922918,-090.2553123,Crittenden County,3922,325,5,Marion School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509420,35.5062292,-090.4671592,Poinsett County,522,43,2,Marked Tree School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509480,35.8820185,-092.6470345,Searcy County,861,85,4,Searcy County School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509510,34.3003748,-090.9756376,Phillips County,385,47,2,Marvell School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509540,34.9677118,-092.4174707,Faulkner County,1087,89,3,Mayflower School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509570,36.4410471,-090.9565086,Randolph County,514,54,2,Maynard School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509600,35.2445356,-091.1440877,Woodruff County,653,51,2,McCrory School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509630,33.7558246,-091.2689323,Desha County,1228,99,2,McGehee School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509720,36.0111991,-091.8917452,Izard County,849,79,2,Melbourne School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509750,34.5358214,-094.1806632,Polk County,1762,144,5,Mena Public Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509780,33.7706955,-093.8827651,Howard County,398,50,2,Mineral Springs School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509840,33.6798090,-091.8029386,Drew County,1948,148,5,Monticello School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0509990,34.5884323,-093.5274166,Montgomery County,455,53,2,Mount Ida School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510080,35.2156776,-092.1576295,Faulkner County,526,41,2,Mount Vernon-Enola School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510170,34.5811063,-093.2295374,Garland County,591,58,2,Mountain Pine School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510200,35.8406275,-092.1676262,Stone County,1684,160,7,Mountain View School District,AR,2020-09-07,,,,,5,15,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510260,35.6771415,-094.1306230,Crawford County,655,93,3,Mountainburg Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510290,35.5477889,-093.9976666,Crawford County,449,52,3,Mulberry School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510320,34.0805599,-093.6001474,Pike County,691,85,3,South Pike County School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510380,33.9870338,-093.8840370,Howard County,1921,157,4,Nashville School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510410,35.3644082,-092.5821716,Conway County,501,70,3,Nemo Vista School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510440,35.8157793,-090.6380134,Craighead County,3562,236,7,Nettleton School District,AR,2020-09-07,,,,,5,21,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510560,36.1703715,-092.2924258,Baxter County,426,55,2,Norfork Schools,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510680,34.7800016,-092.2522550,Pulaski County,8747,561,14,North Little Rock School District,AR,2020-09-07,,20,,9,5,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510920,36.4392999,-093.1776708,Boone County,418,,2,Omaha School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510950,35.6637404,-089.9602939,Mississippi County,1153,109,4,Osceola School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0510980,34.2227217,-092.9466417,Hot Spring County,522,53,2,Ouachita School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511010,35.5892175,-093.8296471,Franklin County,1829,141,4,Ozark School District,AR,2020-09-07,,7,,,6,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511070,35.4242690,-091.8356710,White County,786,86,2,Pangburn School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511130,35.2688075,-093.5909354,Logan County,1095,113,3,Paris School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511220,33.1396740,-092.7355575,Union County,859,91,2,Parkers Chapel School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511340,34.9189781,-093.0097444,Perry County,907,72,2,Perryville School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511370,36.4137541,-090.2055386,Clay County,905,70,2,Piggott School District,AR,2020-09-07,,7,,,6,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
0511610,36.2595408,-090.9882745,Randolph County,2125,181,4,Pocahontas School District,AR,2020-09-07,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09072020.pdf
